timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
3148.968000,0.909780,-1.444614,2.030568,-2.328670,-1.487161,-0.600851,-0.206492,-0.456578,0.228901,-0.072550,-3.089846,0.288385,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3149.064000,0.909768,-1.444626,2.030604,-2.328670,-1.487185,-0.600827,-0.206492,-0.456565,0.228891,-0.072611,-3.089846,0.288334,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3149.160000,0.909804,-1.445537,2.030089,-2.327014,-1.487257,-0.600743,-0.206427,-0.456498,0.229380,-0.072723,-3.089958,0.287987,0.000013,-0.027727,-0.011914,0.050597,0.000000,0.006471
3149.352000,0.911205,-1.466602,2.017586,-2.293260,-1.487173,-0.599651,-0.204700,-0.455343,0.241470,-0.072487,-3.090247,0.287774,0.013077,-0.188616,-0.123115,0.305909,0.000216,0.014381
3149.448000,0.912642,-1.488064,2.002904,-2.257656,-1.487233,-0.598463,-0.202960,-0.454171,0.254573,-0.072325,-3.089929,0.288287,0.018983,-0.254142,-0.181994,0.428844,-0.000072,0.018168
3149.544000,0.914762,-1.515148,1.981802,-2.209088,-1.487353,-0.596448,-0.200472,-0.452529,0.271975,-0.072575,-3.090300,0.287651,0.026269,-0.310286,-0.262400,0.570353,-0.001198,0.021380
3149.640000,0.917468,-1.546540,1.952426,-2.148717,-1.487460,-0.594049,-0.197353,-0.450494,0.294125,-0.072556,-3.090195,0.287956,0.030948,-0.330956,-0.346820,0.676534,-0.001510,0.030704
3149.736000,0.920103,-1.574094,1.920800,-2.089660,-1.487544,-0.591626,-0.194314,-0.448483,0.315826,-0.072712,-3.090308,0.287983,0.022933,-0.241282,-0.307052,0.557243,-0.001894,0.016538
3149.832000,0.922175,-1.593723,1.893724,-2.043299,-1.487736,-0.589851,-0.191937,-0.446885,0.333106,-0.072640,-3.090137,0.288189,0.019852,-0.163599,-0.251713,0.413743,-0.001150,0.007622
3149.928000,0.923684,-1.606625,1.872997,-2.009672,-1.487819,-0.588663,-0.190222,-0.445739,0.345600,-0.072442,-3.090225,0.288101,0.014407,-0.105678,-0.178977,0.289131,-0.000959,0.007478
3150.024000,0.924582,-1.614516,1.859285,-1.988386,-1.487940,-0.587764,-0.189136,-0.444956,0.353692,-0.072618,-3.090017,0.288364,0.008130,-0.058547,-0.104234,0.157449,-0.000839,0.009995
3150.120000,0.924953,-1.617657,1.853262,-1.979357,-1.488024,-0.587439,-0.188704,-0.444648,0.357135,-0.072625,-3.089899,0.288446,0.001751,-0.012182,-0.020773,0.027923,-0.002637,0.001846
3150.216000,0.924941,-1.617513,1.853130,-1.979201,-1.488036,-0.587380,-0.188739,-0.444684,0.357115,-0.072751,-3.090008,0.288234,0.000486,0.001393,0.000639,-0.001174,-0.000527,0.000671
3150.312000,0.924965,-1.617490,1.853167,-1.979165,-1.488059,-0.587272,-0.188729,-0.444686,0.357083,-0.072891,-3.090066,0.288100,0.000000,0.000294,0.000243,-0.000407,-0.000288,0.001222
3150.408000,0.925049,-1.617585,1.853142,-1.979153,-1.488059,-0.587164,-0.188678,-0.444684,0.357138,-0.072921,-3.090007,0.288237,0.001304,-0.000537,0.000141,-0.000240,-0.000192,0.000863
3150.504000,0.925109,-1.617609,1.853155,-1.979141,-1.488071,-0.587128,-0.188647,-0.444687,0.357142,-0.072885,-3.090008,0.288229,0.000307,-0.000435,0.000102,-0.000168,-0.000144,0.000360
