timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
23540.616000,0.742590,-1.824985,1.872350,-1.942305,-1.465044,-0.070566,-0.214918,-0.358379,0.433993,-1.097320,-2.842156,0.515531,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23540.712000,0.742614,-1.825009,1.872386,-1.942329,-1.465080,-0.070529,-0.214905,-0.358375,0.433987,-1.097335,-2.842122,0.515523,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23540.808000,0.742602,-1.825033,1.872338,-1.942305,-1.465068,-0.070517,-0.214904,-0.358369,0.434018,-1.097355,-2.842090,0.515594,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23540.904000,0.742614,-1.825045,1.872374,-1.942317,-1.465080,-0.070529,-0.214896,-0.358367,0.434006,-1.097324,-2.842101,0.515570,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23541.000000,0.742590,-1.825021,1.872386,-1.942341,-1.465092,-0.070554,-0.214911,-0.358367,0.433993,-1.097324,-2.842092,0.515541,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23541.096000,0.742602,-1.825045,1.872350,-1.942329,-1.465056,-0.070577,-0.214900,-0.358367,0.434020,-1.097259,-2.842110,0.515631,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23541.192000,0.742614,-1.824997,1.872362,-1.942317,-1.465056,-0.070566,-0.214907,-0.358380,0.433993,-1.097283,-2.842156,0.515540,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23541.288000,0.742614,-1.825033,1.872350,-1.942293,-1.465056,-0.070566,-0.214898,-0.358371,0.434011,-1.097276,-2.842142,0.515570,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23541.384000,0.742638,-1.825021,1.872362,-1.942293,-1.465068,-0.070566,-0.214892,-0.358378,0.434000,-1.097250,-2.842163,0.515532,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23541.480000,0.742602,-1.825009,1.872374,-1.942305,-1.465044,-0.070554,-0.214907,-0.358374,0.433991,-1.097321,-2.842159,0.515534,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23541.576000,0.742590,-1.825021,1.872338,-1.942293,-1.465044,-0.070541,-0.214909,-0.358370,0.434012,-1.097345,-2.842125,0.515580,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23541.672000,0.742626,-1.825033,1.872362,-1.942305,-1.465068,-0.070554,-0.214894,-0.358373,0.434006,-1.097276,-2.842136,0.515563,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23541.768000,0.742602,-1.825021,1.872362,-1.942317,-1.465068,-0.070529,-0.214906,-0.358371,0.434003,-1.097345,-2.842109,0.515563,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23541.864000,0.742614,-1.825021,1.872386,-1.942354,-1.465080,-0.070541,-0.214902,-0.358373,0.433995,-1.097306,-2.842106,0.515569,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23541.960000,0.742626,-1.825021,1.872338,-1.942317,-1.465080,-0.070529,-0.214899,-0.358377,0.434015,-1.097304,-2.842102,0.515586,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23542.056000,0.742578,-1.825009,1.872338,-1.942329,-1.465080,-0.070529,-0.214920,-0.358370,0.434012,-1.097369,-2.842069,0.515583,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
