timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
3076.576000,0.925097,-1.617621,1.853083,-1.979141,-1.487999,-0.587236,-0.188653,-0.444695,0.357183,-0.072722,-3.089996,0.288394,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3076.672000,0.925025,-1.617249,1.853681,-1.980233,-1.487999,-0.587236,-0.188730,-0.444743,0.356834,-0.072814,-3.089905,0.288542,-0.002403,0.014317,0.020082,-0.038925,0.000000,0.000000
3076.768000,0.924391,-1.613436,1.858220,-1.988734,-1.487831,-0.587776,-0.189502,-0.445308,0.353743,-0.072852,-3.089841,0.288864,-0.011530,0.069592,0.081991,-0.142756,0.001582,-0.007191
3076.864000,0.922882,-1.603352,1.869356,-2.009672,-1.487880,-0.589035,-0.191458,-0.446742,0.345826,-0.073076,-3.089807,0.288442,-0.022805,0.134581,0.147518,-0.273576,0.004003,-0.032118
3076.960000,0.920414,-1.586792,1.886097,-2.042458,-1.487460,-0.591278,-0.194529,-0.448963,0.333411,-0.073122,-3.090141,0.288164,-0.030207,0.207803,0.196938,-0.397900,-0.040818,-0.034946
3077.056000,0.917289,-1.564597,1.905616,-2.084114,-1.487233,-0.594409,-0.198471,-0.451764,0.317936,-0.072727,-3.089921,0.288232,-0.029235,0.219602,0.182799,-0.404108,0.053522,-0.027060
3077.152000,0.914917,-1.546359,1.919854,-2.116453,-1.487078,-0.596508,-0.201499,-0.453906,0.305881,-0.072863,-3.089829,0.288175,-0.022524,0.161413,0.115918,-0.275709,-0.038877,-0.007622
3077.248000,0.913528,-1.534405,1.928225,-2.136906,-1.486706,-0.597683,-0.203366,-0.455310,0.298357,-0.072969,-3.089842,0.288675,-0.011070,0.093304,0.062177,-0.155435,0.012104,0.000000
3077.344000,0.913025,-1.529117,1.931781,-2.145453,-1.486802,-0.598116,-0.204129,-0.455901,0.295042,-0.073041,-3.089925,0.288227,-0.002084,0.016887,0.011863,-0.022219,0.003979,-0.004746
3077.440000,0.913061,-1.529141,1.931865,-2.145572,-1.486610,-0.598128,-0.204091,-0.455905,0.295029,-0.072940,-3.090027,0.288485,0.000000,-0.000626,-0.000511,0.001127,0.001630,-0.000575
3077.536000,0.913049,-1.529189,1.931841,-2.145548,-1.486634,-0.598320,-0.204094,-0.455897,0.295061,-0.072660,-3.089964,0.288512,0.000000,-0.000243,-0.000217,0.000407,0.000455,-0.003188
3077.632000,0.913001,-1.529153,1.931818,-2.145572,-1.486586,-0.598380,-0.204121,-0.455900,0.295057,-0.072634,-3.089981,0.288569,0.000000,-0.000166,-0.000141,0.000240,-0.000312,-0.000623
3077.728000,0.912941,-1.529177,1.931877,-2.145512,-1.486598,-0.598440,-0.204136,-0.455870,0.295035,-0.072644,-3.090029,0.288439,-0.000128,-0.000166,-0.000102,0.000168,-0.000312,-0.000623
3077.824000,0.912929,-1.529153,1.931865,-2.145560,-1.486586,-0.598500,-0.204147,-0.455877,0.295034,-0.072565,-3.090008,0.288491,-0.000499,-0.000128,-0.000077,0.000144,-0.000216,-0.000383
3077.920000,0.912917,-1.529117,1.931841,-2.145548,-1.486622,-0.598512,-0.204162,-0.455882,0.295026,-0.072571,-3.089996,0.288425,-0.000217,-0.000089,-0.000064,0.000120,-0.000168,-0.000383
3078.016000,0.912941,-1.529129,1.931853,-2.145524,-1.486598,-0.598476,-0.204146,-0.455883,0.295024,-0.072589,-3.090036,0.288423,-0.000179,-0.000077,-0.000051,0.000096,-0.000120,-0.000288
