timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
4819.752000,0.899960,-1.449074,2.020173,-2.312939,-1.485341,-0.610387,-0.211637,-0.455597,0.233924,-0.072908,-3.089967,0.288337,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
4819.848000,0.899971,-1.449109,2.020161,-2.312963,-1.485329,-0.610363,-0.211631,-0.455599,0.233949,-0.072919,-3.089928,0.288434,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
4819.944000,0.900019,-1.450224,2.019502,-2.311199,-1.485329,-0.610255,-0.211552,-0.455536,0.234593,-0.073023,-3.089925,0.288443,0.001393,-0.033390,-0.019993,0.050238,0.000000,0.002780
4820.136000,0.902474,-1.471757,2.006879,-2.277144,-1.485532,-0.608263,-0.209206,-0.454420,0.246995,-0.072571,-3.089989,0.288360,0.023125,-0.192195,-0.118871,0.306820,-0.001103,0.030296
4820.232000,0.905121,-1.493591,1.992496,-2.241215,-1.485712,-0.605660,-0.206694,-0.453226,0.260173,-0.072773,-3.089990,0.288550,0.031805,-0.252838,-0.183950,0.436561,-0.001822,0.030128
4820.328000,0.908702,-1.520796,1.971360,-2.192934,-1.486024,-0.602338,-0.203380,-0.451682,0.277756,-0.072781,-3.090172,0.288357,0.040229,-0.308944,-0.255779,0.554007,-0.051820,0.040027
4820.424000,0.913049,-1.552115,1.942200,-2.132921,-1.486682,-0.598188,-0.199328,-0.449682,0.299890,-0.073002,-3.089925,0.288338,0.048448,-0.319106,-0.330624,0.643601,-0.025910,0.043694
4820.520000,0.917301,-1.578062,1.912417,-2.077380,-1.486982,-0.594218,-0.195506,-0.447914,0.320391,-0.073054,-3.090138,0.288367,0.042351,-0.229918,-0.287621,0.513620,0.035761,0.034179
4820.616000,0.920666,-1.596493,1.887654,-2.034595,-1.487341,-0.591158,-0.192499,-0.446489,0.336409,-0.072961,-3.090044,0.288599,0.028660,-0.152273,-0.229343,0.382680,0.032381,0.024208
4820.712000,0.923073,-1.608448,1.868997,-2.003933,-1.487784,-0.589083,-0.190393,-0.445486,0.347785,-0.072771,-3.090076,0.288180,0.018638,-0.098533,-0.160403,0.253179,-0.047098,0.022099
4820.808000,0.924534,-1.615607,1.857178,-1.985348,-1.488036,-0.587656,-0.189077,-0.444822,0.354905,-0.072884,-3.089826,0.288459,0.012170,-0.045904,-0.086261,0.125691,0.005848,0.012056
4820.904000,0.924893,-1.617681,1.853071,-1.978937,-1.487999,-0.587332,-0.188727,-0.444634,0.357195,-0.072900,-3.090056,0.288224,0.001508,-0.002595,-0.005791,0.008629,0.018504,0.043407
4821.000000,0.924881,-1.617478,1.853142,-1.979129,-1.488059,-0.587332,-0.188769,-0.444674,0.357085,-0.072930,-3.090068,0.288066,0.000332,0.000652,0.000435,-0.000791,-0.000839,0.001103
4821.096000,0.924893,-1.617465,1.853167,-1.979165,-1.488047,-0.587368,-0.188764,-0.444678,0.357071,-0.072854,-3.090077,0.288076,0.000179,0.000332,0.000205,-0.000360,-0.000360,0.000407
4821.192000,0.924881,-1.617609,1.853155,-1.979129,-1.488059,-0.587260,-0.188747,-0.444644,0.357141,-0.073032,-3.089989,0.288212,0.000115,0.000000,0.000128,-0.000240,-0.000240,0.001007
4821.288000,0.924953,-1.617585,1.853179,-1.979129,-1.488059,-0.587200,-0.188717,-0.444660,0.357118,-0.073017,-3.090035,0.288160,0.000780,-0.000358,0.000089,-0.000240,-0.000168,0.000983
