timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
11479.376000,0.934391,-1.454828,1.913939,-2.249160,-1.493520,-0.569531,-0.209626,-0.480116,0.277578,-0.080673,-3.056818,0.341107,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
11479.472000,0.934415,-1.454816,1.913902,-2.249184,-1.493520,-0.569531,-0.209622,-0.480131,0.277591,-0.080632,-3.056787,0.341166,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
11479.664000,0.934139,-1.461566,1.911615,-2.239967,-1.493376,-0.569795,-0.208979,-0.479029,0.281076,-0.080711,-3.056925,0.341012,-0.004244,-0.104809,-0.038107,0.137363,0.003044,0.024855
11479.760000,0.933409,-1.475906,1.905831,-2.219949,-1.493172,-0.570479,-0.207736,-0.476718,0.288843,-0.080894,-3.056772,0.341155,-0.008872,-0.188756,-0.081084,0.273576,0.037175,0.031375
11479.856000,0.932427,-1.498159,1.896084,-2.188277,-1.492753,-0.571498,-0.205619,-0.473032,0.301152,-0.080992,-3.056517,0.341684,-0.012451,-0.266619,-0.124406,0.387570,-0.004818,-0.014381
11479.952000,0.931014,-1.526611,1.881379,-2.144660,-1.492466,-0.573081,-0.202811,-0.468035,0.317536,-0.081066,-3.056585,0.341045,-0.017232,-0.327991,-0.187286,0.513740,-0.025239,-0.021596
11480.048000,0.929133,-1.560328,1.859956,-2.089492,-1.491795,-0.575409,-0.199296,-0.461773,0.338389,-0.080731,-3.056480,0.341180,-0.023125,-0.375455,-0.258118,0.635499,0.046643,-0.033220
11480.144000,0.927037,-1.593579,1.833935,-2.030261,-1.490909,-0.577759,-0.195515,-0.455053,0.360698,-0.080702,-3.056447,0.341591,-0.020338,-0.303012,-0.266568,0.574715,0.039452,-0.014381
11480.240000,0.925372,-1.618437,1.809987,-1.980822,-1.490430,-0.579631,-0.192391,-0.449562,0.378945,-0.080786,-3.056734,0.340924,-0.018484,-0.217851,-0.227988,0.448546,-0.043143,-0.007910
11480.336000,0.923959,-1.636016,1.790289,-1.943434,-1.489771,-0.581130,-0.190041,-0.445372,0.392910,-0.080891,-3.056883,0.341135,-0.014547,-0.149729,-0.180601,0.331268,0.021596,-0.019750
11480.432000,0.923121,-1.647540,1.775788,-1.917595,-1.489616,-0.582234,-0.188359,-0.442480,0.402685,-0.080677,-3.056602,0.341314,-0.010137,-0.088830,-0.118526,0.205314,-0.025910,-0.009947
11480.528000,0.922654,-1.653500,1.767718,-1.903402,-1.489244,-0.582642,-0.187428,-0.440920,0.407928,-0.080850,-3.056854,0.341388,-0.006379,-0.034016,-0.052398,0.092854,0.032381,-0.002684
11480.624000,0.922558,-1.654435,1.766113,-1.900652,-1.489304,-0.582797,-0.187298,-0.440663,0.408861,-0.080808,-3.056930,0.341059,-0.000588,0.000601,0.002084,-0.004626,0.001941,-0.001318
11480.720000,0.922594,-1.654435,1.766125,-1.900700,-1.489232,-0.582953,-0.187279,-0.440675,0.408860,-0.080501,-3.056951,0.341164,-0.000230,0.000000,0.000320,-0.000575,0.000767,-0.001270
11480.816000,0.922498,-1.654483,1.766113,-1.900749,-1.489197,-0.583037,-0.187312,-0.440649,0.408894,-0.080505,-3.056880,0.341314,-0.000869,-0.000064,0.000179,-0.000312,0.000360,-0.000767
11480.912000,0.922486,-1.654471,1.766161,-1.900712,-1.489232,-0.583073,-0.187318,-0.440643,0.408860,-0.080481,-3.056919,0.341164,-0.000409,-0.000064,0.000115,-0.000312,0.000216,-0.000431
11481.008000,0.922463,-1.654531,1.766150,-1.900725,-1.489256,-0.583050,-0.187319,-0.440623,0.408895,-0.080551,-3.056840,0.341240,-0.000256,-0.003170,0.000089,-0.000312,0.000168,-0.000431
