timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
11406.824000,0.922463,-1.654543,1.766078,-1.900628,-1.489304,-0.582990,-0.187321,-0.440619,0.408926,-0.080651,-3.056818,0.341183,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
11406.920000,0.922427,-1.654268,1.766448,-1.901325,-1.489292,-0.582977,-0.187391,-0.440686,0.408689,-0.080713,-3.056788,0.341254,0.000000,0.016120,0.014253,-0.025910,0.000000,0.000000
11407.016000,0.922618,-1.651078,1.770700,-1.908830,-1.489352,-0.582702,-0.187916,-0.441530,0.405909,-0.080778,-3.056765,0.341320,0.002173,0.058892,0.080112,-0.139424,0.001822,0.003332
11407.112000,0.923432,-1.642492,1.781847,-1.928473,-1.489664,-0.581934,-0.189144,-0.443768,0.398503,-0.080587,-3.056823,0.341064,0.011594,0.115266,0.146674,-0.265546,-0.055175,0.013566
11407.208000,0.924534,-1.628258,1.798862,-1.959979,-1.489999,-0.580855,-0.191147,-0.447280,0.386816,-0.080305,-3.056713,0.341269,0.015532,0.181917,0.204774,-0.385029,0.034515,0.010786
11407.304000,0.926139,-1.607189,1.820919,-2.002973,-1.490490,-0.578947,-0.193841,-0.452123,0.370625,-0.080478,-3.056931,0.340990,0.019558,0.257491,0.250998,-0.512038,0.005153,0.036480
11407.400000,0.928091,-1.578291,1.846221,-2.057632,-1.490933,-0.576669,-0.197262,-0.458273,0.350313,-0.080547,-3.056883,0.341553,0.021680,0.346692,0.277382,-0.621478,0.024592,0.024424
11407.496000,0.930079,-1.543422,1.870925,-2.117305,-1.491688,-0.574341,-0.201095,-0.465021,0.327855,-0.080679,-3.056901,0.341435,0.018063,0.357520,0.228665,-0.587946,0.017880,0.017449
11407.592000,0.931756,-1.512007,1.889054,-2.166913,-1.492346,-0.572674,-0.204260,-0.470657,0.309062,-0.080361,-3.056904,0.341288,0.012719,0.298193,0.154702,-0.458636,-0.052826,0.006807
11407.688000,0.932953,-1.486421,1.901221,-2.204888,-1.492801,-0.571210,-0.206747,-0.475020,0.294658,-0.080526,-3.056825,0.341444,0.011224,0.230813,0.102636,-0.339537,-0.011505,0.015148
11407.784000,0.933780,-1.468016,1.909124,-2.231074,-1.493137,-0.570419,-0.208426,-0.477990,0.284534,-0.080333,-3.056938,0.341196,0.008053,0.152784,0.060132,-0.210515,0.038901,0.016898
11407.880000,0.934151,-1.457286,1.913053,-2.245859,-1.493448,-0.569891,-0.209469,-0.479702,0.278878,-0.080499,-3.056768,0.341175,0.002518,0.071496,0.023802,-0.100092,-0.022195,-0.003859
11407.976000,0.934259,-1.454792,1.913867,-2.249160,-1.493532,-0.569687,-0.209704,-0.480107,0.277593,-0.080634,-3.056754,0.341122,0.000511,-0.003004,-0.000984,0.010786,-0.009252,0.020517
11408.072000,0.934259,-1.454828,1.913855,-2.249136,-1.493496,-0.569735,-0.209698,-0.480104,0.277614,-0.080553,-3.056760,0.341181,0.000217,0.000000,-0.000422,0.000000,0.000791,0.000863
11408.168000,0.934331,-1.454828,1.913867,-2.249124,-1.493484,-0.569639,-0.209661,-0.480117,0.277608,-0.080591,-3.056803,0.341173,0.000435,0.000000,-0.000192,0.000000,0.000503,0.000383
11408.264000,0.934319,-1.454828,1.913843,-2.249160,-1.493508,-0.569591,-0.209673,-0.480120,0.277622,-0.080682,-3.056744,0.341225,0.000524,-0.000652,-0.000128,0.000000,0.000288,0.000383
11408.360000,0.934379,-1.454816,1.913855,-2.249111,-1.493484,-0.569579,-0.209641,-0.480130,0.277606,-0.080611,-3.056822,0.341165,0.000307,-0.000243,-0.000089,0.000000,0.000192,0.000455
