timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
3094.560000,0.912881,-1.529093,1.931829,-2.145548,-1.486694,-0.598356,-0.204188,-0.455877,0.295019,-0.072877,-3.089957,0.288346,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3094.656000,0.912893,-1.529081,1.931877,-2.145560,-1.486706,-0.598380,-0.204179,-0.455873,0.294992,-0.072826,-3.089982,0.288276,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3094.752000,0.912929,-1.529788,1.931291,-2.144324,-1.486706,-0.598296,-0.204104,-0.455803,0.295477,-0.072907,-3.089946,0.288345,0.002288,-0.024122,-0.017270,0.040674,0.000000,0.007670
3094.944000,0.915097,-1.547859,1.918777,-2.113896,-1.486873,-0.596532,-0.201243,-0.453739,0.306840,-0.072545,-3.089976,0.288393,0.020185,-0.165440,-0.122194,0.290354,-0.001007,0.014381
3095.040000,0.917552,-1.566743,1.903999,-2.080525,-1.487066,-0.594337,-0.198096,-0.451498,0.319351,-0.072429,-3.089947,0.288601,0.031728,-0.223859,-0.185330,0.403413,0.000000,0.035617
3095.136000,0.920666,-1.589094,1.884348,-2.039001,-1.487353,-0.591338,-0.194126,-0.448640,0.334977,-0.072613,-3.089824,0.288975,0.031025,-0.202677,-0.191313,0.391213,-0.008461,0.024136
3095.232000,0.923013,-1.604647,1.868231,-2.007127,-1.487484,-0.589215,-0.191189,-0.446540,0.346712,-0.072582,-3.090182,0.288662,0.019903,-0.129263,-0.141995,0.264947,0.032381,0.014813
3095.328000,0.924439,-1.614096,1.857609,-1.987137,-1.487928,-0.587896,-0.189380,-0.445168,0.354179,-0.072643,-3.089992,0.288372,0.011939,-0.071253,-0.080572,0.145512,-0.021596,0.009947
3095.424000,0.924953,-1.617621,1.853142,-1.979129,-1.487940,-0.587476,-0.188706,-0.444663,0.357153,-0.072571,-3.090058,0.288351,0.002096,-0.009421,-0.011543,0.023058,-0.004410,0.003811
3095.520000,0.924941,-1.617525,1.853106,-1.979081,-1.488083,-0.587500,-0.188738,-0.444676,0.357119,-0.072578,-3.090025,0.288082,0.000000,0.000793,0.000499,-0.001079,-0.001270,0.000551
3095.616000,0.924953,-1.617525,1.853179,-1.979081,-1.488095,-0.587404,-0.188727,-0.444668,0.357084,-0.072715,-3.090073,0.287988,0.000000,0.000256,0.000217,-0.000575,-0.000431,0.000072
3095.712000,0.925013,-1.617574,1.853167,-1.979093,-1.488083,-0.587248,-0.188693,-0.444672,0.357114,-0.072857,-3.090047,0.288094,0.000780,0.000166,0.000141,-0.000312,-0.000264,0.001366
3095.808000,0.925073,-1.617585,1.853167,-1.979105,-1.488071,-0.587188,-0.188664,-0.444682,0.357121,-0.072853,-3.090050,0.288139,0.000409,0.000166,0.000102,-0.000192,-0.000168,0.000527
3095.904000,0.925121,-1.617633,1.853142,-1.979081,-1.488095,-0.587140,-0.188638,-0.444682,0.357152,-0.072853,-3.090008,0.288177,0.000243,-0.000601,0.000077,-0.000144,-0.000144,0.000527
3096.000000,0.925073,-1.617705,1.853155,-1.979081,-1.488119,-0.587140,-0.188649,-0.444654,0.357180,-0.072926,-3.089943,0.288224,0.000205,0.000000,0.000064,-0.000120,-0.000120,0.000312
3096.096000,0.925133,-1.617717,1.853142,-1.979117,-1.488095,-0.587128,-0.188621,-0.444668,0.357196,-0.072844,-3.089927,0.288323,0.000205,0.000000,0.000051,-0.000096,-0.000096,0.000192
