timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,contact_force,applied_force,d_applied_force,task,img,wrist_img
1726694080.489241,0.896834,-1.84956,1.828571,-2.011665,-1.263866,-0.484713,-0.140968,-0.392776,0.47734,-2.5969043417043283,0.025836713623378263,3.0355991563959877,-1.1999999999984245e-05,7.000000000034756e-06,4.0000000000040004e-05,7.825690058105295e-05,-0.00010116767916628147,-4.302495187857858e-05,15.891409631442873,0.0,0.0,0.0,0.0,moving to grasp paper airplane,0_1726694080.5714512.jpeg,0_1726694080.547927.jpeg
1726694080.5852408,0.896906,-1.84932,1.829002,-2.012553,-1.263962,-0.484557,-0.141014,-0.392868,0.477129,-2.5967698662434175,0.025729268314372968,3.0355043872339555,-2.9000000000001247e-05,-6.899999999998574e-05,-0.00010700000000002374,-5.6435124327514075e-05,7.18441667898681e-06,5.2031981306654984e-05,15.891409631442873,0.0,0.0,0.0,0.0,moving to grasp paper airplane,0_1726694080.5714512.jpeg,0_1726694080.5922432.jpeg
1726694080.6812408,0.898367,-1.84475,1.8353,-2.024247,-1.264573,-0.48325,-0.141686,-0.394578,0.473483,-2.5963845207699086,0.025514677916199286,3.035661184026659,-3.0000000000002247e-05,-0.000126000000000015,-0.00023799999999996047,-0.00044279464211705033,0.00022307620195720704,-0.00010367964845681144,15.891409631442873,0.0,0.0,0.0,0.0,moving to grasp paper airplane,0_1726694080.6815736.jpeg,0_1726694080.6581516.jpeg
1726694080.7772408,0.901624,-1.834352,1.848412,-2.048364,-1.266082,-0.480071,-0.143116,-0.398312,0.465478,-2.596638324097513,0.0257245779042528,3.0356777638851637,-5.0000000000050004e-06,-8.599999999997499e-05,-0.00013099999999999223,-0.0001916590270227836,1.5936261536373536e-05,-0.00011937566276776224,15.891409631442873,0.0,0.0,0.0,0.0,moving to grasp paper airplane,0_1726694080.747277.jpeg,0_1726694080.791189.jpeg
1726694080.8732407,0.906618,-1.817849,1.867273,-2.085351,-1.268464,-0.475214,-0.145186,-0.403956,0.453534,-2.596460351981691,0.025624528039602745,3.0356969347390277,-7.499999999999174e-05,-6.40000000000085e-05,-0.00020599999999998397,-0.0003735294405182721,0.0001209543686529202,-0.00013628975716351022,15.891409631442873,0.0,0.0,0.0,0.0,moving to grasp paper airplane,0_1726694080.8812768.jpeg,0_1726694080.8579023.jpeg
1726694080.9692407,0.91275,-1.793946,1.891078,-2.134578,-1.271578,-0.468988,-0.148094,-0.411476,0.437364,-2.596708739814726,0.025762647104773464,3.0354189835649565,-3.999999999998449e-05,-9.399999999998299e-05,-0.00017499999999998073,-0.0001300734791107594,-1.0671879647788929e-05,0.00014440460607900718,15.891409631442873,0.0,0.0,0.0,0.0,moving to grasp paper airplane,0_1726694080.9474962.jpeg,0_1726694080.9912093.jpeg
1726694081.0652406,0.920187,-1.761324,1.918213,-2.196318,-1.275205,-0.461911,-0.151661,-0.420897,0.41714,-2.5967690199185065,0.025744977366118135,3.035564245220757,-6.30000000000075e-05,-0.00010899999999997023,-0.00012299999999998423,-7.597534644299131e-05,1.592206320661163e-05,2.660309014856921e-06,15.891409631442873,0.0,0.0,0.0,0.0,moving to grasp paper airplane,0_1726694081.0809226.jpeg,0_1726694081.057617.jpeg
1726694081.1612406,0.927684,-1.723391,1.943493,-2.261916,-1.27893,-0.454774,-0.155462,-0.43092,0.395768,-2.5964809102963295,0.025512786078864355,3.035695787617511,-8.199999999999874e-05,-0.00012499999999998623,-0.00021199999999998997,-0.0003708477843118452,0.0002565254435116515,-0.00012485516601268287,15.891409631442873,0.0,0.0,0.0,0.0,moving to grasp paper airplane,0_1726694081.1606252.jpeg,0_1726694081.1334965.jpeg
1726694081.2572405,0.934834,-1.682233,1.965108,-2.32627,-1.282545,-0.447721,-0.159238,-0.440935,0.374363,-2.5967942495412792,0.02575320507568557,3.035563601432622,-0.000126000000000015,-0.00014999999999998348,-0.0002690000000000192,-6.450740450558712e-05,2.5648539839478318e-05,1.104694016351715e-05,15.891409631442873,0.0,0.0,0.0,0.0,moving to grasp paper airplane,0_1726694081.2809663.jpeg,0_1726694081.2579598.jpeg
1726694081.3532405,0.9416,-1.637743,1.9833,-2.390928,-1.285982,-0.44122,-0.163056,-0.450996,0.35286,-2.5966338311881283,0.025670835409959587,3.035600491347515,-0.00012899999999999023,-0.000128000000000017,-0.00022800000000000598,-0.00023170801402105923,0.0001166535603849897,-2.2414863062092394e-05,15.891409631442873,0.0,0.0,0.0,0.0,moving to grasp paper airplane,0_1726694081.3470592.jpeg,0_1726694081.3241236.jpeg
