timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
3342.672000,0.925133,-1.617789,1.853142,-1.979177,-1.488083,-0.587284,-0.188611,-0.444656,0.357236,-0.072591,-3.089836,0.288487,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3342.768000,0.925169,-1.617537,1.853765,-1.980137,-1.488095,-0.587272,-0.188614,-0.444688,0.356917,-0.072540,-3.089776,0.288583,0.000000,0.009421,0.023841,-0.037127,0.000000,0.000000
3342.864000,0.925301,-1.615391,1.859836,-1.988602,-1.488108,-0.587020,-0.188644,-0.444839,0.353856,-0.072639,-3.089650,0.288908,0.002211,0.040650,0.109066,-0.145441,0.000000,0.006304
3342.960000,0.925996,-1.609048,1.875056,-2.009936,-1.488203,-0.586360,-0.188646,-0.445398,0.345765,-0.072436,-3.089923,0.288659,0.010303,0.087884,0.202217,-0.276572,0.010714,0.009252
3343.056000,0.927037,-1.598471,1.898036,-2.043899,-1.488670,-0.585221,-0.188686,-0.446247,0.333325,-0.072333,-3.089594,0.288895,0.011927,0.137930,0.282406,-0.418465,-0.010786,0.007262
3343.152000,0.928343,-1.582020,1.928440,-2.090633,-1.488970,-0.583757,-0.188764,-0.447396,0.316033,-0.072247,-3.089849,0.288728,0.012502,0.191658,0.326137,-0.523639,0.015388,0.022698
3343.248000,0.929576,-1.565280,1.955145,-2.134181,-1.489532,-0.582282,-0.188796,-0.448393,0.300178,-0.072339,-3.089744,0.288580,0.010572,0.157463,0.231324,-0.389128,-0.043191,0.014381
3343.344000,0.930307,-1.552139,1.973456,-2.165389,-1.489735,-0.581286,-0.188868,-0.449083,0.288759,-0.072553,-3.090018,0.288277,0.007159,0.107775,0.147288,-0.266961,0.032381,0.011769
3343.440000,0.930750,-1.544057,1.983683,-2.184017,-1.489999,-0.580843,-0.188941,-0.449522,0.282195,-0.072420,-3.089750,0.288521,0.005778,0.058394,0.069681,-0.133217,0.048081,0.014381
3343.536000,0.930918,-1.541599,1.986737,-2.189514,-1.489999,-0.580591,-0.188930,-0.449648,0.280212,-0.072511,-3.089815,0.288540,0.000997,0.001751,-0.000793,0.019319,-0.047386,0.001342
3343.632000,0.930966,-1.541683,1.986689,-2.189514,-1.490071,-0.580567,-0.188910,-0.449650,0.280274,-0.072473,-3.089679,0.288635,0.000294,-0.000818,-0.000396,0.000671,-0.000983,0.000551
3343.728000,0.931014,-1.541683,1.986701,-2.189514,-1.490083,-0.580458,-0.188888,-0.449656,0.280268,-0.072569,-3.089689,0.288614,0.000460,-0.000256,-0.000192,0.000336,-0.000383,0.001342
3343.824000,0.931014,-1.541707,1.986677,-2.189453,-1.490107,-0.580386,-0.188888,-0.449652,0.280284,-0.072684,-3.089684,0.288580,0.000409,-0.000153,-0.000128,0.000216,-0.000240,0.000503
3343.920000,0.931049,-1.541695,1.986712,-2.189490,-1.490095,-0.580351,-0.188868,-0.449657,0.280266,-0.072684,-3.089707,0.288580,0.000192,-0.000102,-0.000089,0.000168,-0.000168,0.000503
3344.016000,0.931026,-1.541719,1.986712,-2.189502,-1.490107,-0.580363,-0.188878,-0.449648,0.280278,-0.072700,-3.089670,0.288611,0.000128,-0.000077,-0.000077,0.000120,-0.000144,0.000288
3344.112000,0.931049,-1.541731,1.986701,-2.189490,-1.490119,-0.580303,-0.188868,-0.449652,0.280288,-0.072757,-3.089659,0.288617,0.000128,-0.000064,-0.000064,0.000096,-0.000096,0.000192
