timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
3381.688000,0.931061,-1.541623,1.986773,-2.189442,-1.490011,-0.580458,-0.188855,-0.449660,0.280199,-0.072503,-3.089889,0.288438,0.000000,0.000000,-0.000000,0.000000,-0.000024,0.000000
3381.784000,0.931061,-1.541635,1.986808,-2.189393,-1.490023,-0.580435,-0.188848,-0.449648,0.280183,-0.072547,-3.089930,0.288340,0.000000,0.000000,-0.000000,0.000000,-0.000024,0.000000
3381.880000,0.931061,-1.542054,1.986114,-2.188445,-1.490023,-0.580435,-0.188861,-0.449665,0.280600,-0.072541,-3.089813,0.288537,0.000000,-0.019392,-0.022025,0.048752,0.000000,0.000000
3382.072000,0.930127,-1.556204,1.968186,-2.156351,-1.489747,-0.581310,-0.188824,-0.448867,0.292164,-0.072842,-3.089749,0.288581,-0.007811,-0.122297,-0.174043,0.295651,0.002157,-0.010786
3382.168000,0.929157,-1.570604,1.947397,-2.120966,-1.489376,-0.582318,-0.188775,-0.448038,0.304921,-0.073027,-3.089858,0.288488,-0.012528,-0.171946,-0.259268,0.431744,0.038278,-0.006807
3382.264000,0.927768,-1.588531,1.917878,-2.073358,-1.488933,-0.583757,-0.188701,-0.446842,0.322285,-0.073284,-3.089886,0.288437,-0.012438,-0.181278,-0.333845,0.511918,0.009923,-0.022171
3382.360000,0.926534,-1.602597,1.889557,-2.030933,-1.488694,-0.585377,-0.188717,-0.445874,0.337962,-0.073005,-3.089715,0.288367,-0.012170,-0.121044,-0.258207,0.379660,-0.037439,-0.034850
3382.456000,0.925744,-1.611542,1.868925,-2.001148,-1.488227,-0.586276,-0.188652,-0.445195,0.348971,-0.073043,-3.089965,0.288406,-0.005088,-0.071726,-0.173762,0.253107,0.017856,-0.004794
3382.552000,0.925324,-1.616458,1.856603,-1.983775,-1.488191,-0.586840,-0.188594,-0.444774,0.355415,-0.072971,-3.089952,0.288188,-0.004704,-0.027548,-0.084906,0.113059,0.036744,0.002253
3382.648000,0.925169,-1.617609,1.853130,-1.978997,-1.487891,-0.587032,-0.188605,-0.444703,0.357139,-0.072931,-3.090235,0.288263,-0.000933,0.000984,0.004768,-0.004938,0.014381,0.010786
3382.744000,0.925181,-1.617537,1.853118,-1.979129,-1.487964,-0.587224,-0.188622,-0.444725,0.357125,-0.072617,-3.090124,0.288274,-0.000294,0.000499,0.000409,-0.000695,-0.000911,-0.001270
3382.840000,0.925157,-1.617525,1.853106,-1.979129,-1.487952,-0.587320,-0.188635,-0.444725,0.357125,-0.072504,-3.090125,0.288281,-0.000166,-0.000051,0.000192,-0.000336,-0.000383,-0.000767
3382.936000,0.925133,-1.617585,1.853071,-1.979093,-1.487940,-0.587308,-0.188638,-0.444711,0.357167,-0.072554,-3.090090,0.288363,-0.000141,-0.000396,0.000128,-0.000216,0.000000,-0.000360
3383.032000,0.925133,-1.617669,1.853130,-1.979105,-1.487987,-0.587380,-0.188622,-0.444684,0.357178,-0.072446,-3.090025,0.288359,-0.000256,-0.001508,0.000089,-0.000168,0.000000,-0.000312
3383.128000,0.925121,-1.617645,1.853118,-1.979129,-1.488024,-0.587344,-0.188636,-0.444688,0.357175,-0.072523,-3.089992,0.288339,-0.000256,-0.000383,0.000077,-0.000120,0.000000,-0.000312
3383.224000,0.925061,-1.617621,1.853142,-1.979129,-1.487975,-0.587427,-0.188661,-0.444681,0.357153,-0.072484,-3.090048,0.288323,-0.000166,-0.000192,0.000064,-0.000096,0.000000,-0.000216
