timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
5470.680000,0.718781,-1.329825,1.842353,-2.020825,-1.615929,-0.056030,-0.330440,-0.430676,0.221174,-1.200061,-2.881523,-0.120549,0.000013,0.000000,0.000013,0.000000,-0.000048,0.000000
5470.776000,0.718757,-1.329789,1.842330,-2.020825,-1.615953,-0.056054,-0.330460,-0.430674,0.221165,-1.200054,-2.881509,-0.120582,0.000013,0.000000,0.000013,0.000000,-0.000024,0.000000
5470.968000,0.719212,-1.334463,1.836630,-2.010416,-1.615977,-0.055670,-0.330308,-0.430848,0.225184,-1.199994,-2.881446,-0.120664,0.010648,-0.071036,-0.088127,0.154692,-0.000024,0.005872
5471.064000,0.720313,-1.343826,1.824404,-1.988638,-1.615857,-0.054831,-0.329928,-0.431283,0.233538,-1.199786,-2.881560,-0.120889,0.012029,-0.118871,-0.167536,0.283667,0.000000,0.016179
5471.160000,0.721906,-1.357528,1.804514,-1.955032,-1.615641,-0.053524,-0.329419,-0.431950,0.246579,-1.199625,-2.881594,-0.120821,0.020504,-0.159662,-0.246971,0.405330,0.047314,0.035497
5471.256000,0.724134,-1.374527,1.776327,-1.909970,-1.615330,-0.051377,-0.328659,-0.432847,0.264193,-1.199842,-2.881412,-0.120496,0.025963,-0.188833,-0.342845,0.525628,-0.033100,0.025622
5471.352000,0.726948,-1.393253,1.738310,-1.853029,-1.614995,-0.048810,-0.327686,-0.433965,0.286356,-1.199942,-2.881367,-0.120620,0.033339,-0.194100,-0.447616,0.640317,0.057740,0.029745
5471.448000,0.729967,-1.410134,1.694199,-1.791665,-1.614731,-0.046088,-0.326640,-0.435155,0.310259,-1.200007,-2.881326,-0.121030,0.029644,-0.158064,-0.480289,0.627614,-0.018671,0.026030
5471.544000,0.732997,-1.423453,1.646677,-1.730645,-1.614240,-0.043509,-0.325631,-0.436419,0.334193,-1.199935,-2.881520,-0.121009,0.031229,-0.121964,-0.508924,0.628189,0.015771,0.022482
5471.640000,0.735991,-1.433451,1.596042,-1.669885,-1.613977,-0.040847,-0.324617,-0.437632,0.358110,-1.199953,-2.881449,-0.121041,0.030577,-0.086223,-0.546148,0.627806,-0.025910,0.026054
5471.736000,0.738973,-1.440046,1.541637,-1.608907,-1.613594,-0.038185,-0.323622,-0.438871,0.382190,-1.200037,-2.881436,-0.120776,0.031370,-0.051030,-0.576585,0.633438,0.021763,0.024040
5471.832000,0.741980,-1.443211,1.483917,-1.548094,-1.613414,-0.035510,-0.322618,-0.440103,0.406180,-1.200027,-2.881260,-0.120547,0.031894,-0.017168,-0.618654,0.637489,0.005681,0.024640
5471.928000,0.744842,-1.442971,1.424007,-1.488348,-1.613151,-0.032920,-0.321650,-0.441280,0.429556,-1.200159,-2.881203,-0.120465,0.029325,0.016068,-0.595121,0.581043,-0.034610,0.025910
5472.024000,0.747237,-1.440297,1.371675,-1.438702,-1.612803,-0.030797,-0.320817,-0.442260,0.448865,-1.200254,-2.881282,-0.120202,0.022639,0.035870,-0.486042,0.467121,0.018504,0.022027
5472.120000,0.749070,-1.436605,1.330156,-1.400431,-1.612863,-0.029358,-0.320201,-0.442997,0.463398,-1.199984,-2.881351,-0.120846,0.015161,0.037723,-0.373371,0.343156,0.004674,0.002876
5472.216000,0.750303,-1.433188,1.300501,-1.374184,-1.612648,-0.028302,-0.319818,-0.443551,0.473418,-1.200004,-2.881461,-0.120704,0.011441,0.030641,-0.242318,0.223698,-0.047625,0.000000
