timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
23386.864000,0.739321,-1.635273,2.088006,-2.366513,-1.464912,-0.070901,-0.246137,-0.385577,0.296066,-1.092561,-2.831430,0.540883,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
23386.960000,0.739273,-1.635261,2.087971,-2.366464,-1.464840,-0.070949,-0.246158,-0.385575,0.296073,-1.092566,-2.831488,0.540902,-0.022562,0.000000,-0.000000,0.000000,0.000000,-0.028115
23387.056000,0.739249,-1.635273,2.087971,-2.366489,-1.464828,-0.070997,-0.246165,-0.385569,0.296081,-1.092516,-2.831478,0.540952,-0.000562,0.000000,-0.000000,0.000000,-0.000887,0.000839
23387.152000,0.739249,-1.635321,2.087971,-2.366513,-1.464852,-0.071009,-0.246160,-0.385561,0.296105,-1.092475,-2.831420,0.541025,-0.000230,0.000000,-0.000000,0.000000,-0.000383,0.000360
23387.248000,0.739249,-1.635321,2.087983,-2.366489,-1.464828,-0.070997,-0.246156,-0.385560,0.296097,-1.092505,-2.831456,0.540999,-0.000141,0.000000,-0.000000,0.000000,-0.000240,0.000240
23387.344000,0.739237,-1.635297,2.087983,-2.366501,-1.464852,-0.070973,-0.246166,-0.385560,0.296087,-1.092559,-2.831426,0.540965,-0.000102,0.000000,-0.000000,0.000000,-0.000168,0.000168
23387.440000,0.739249,-1.635309,2.087971,-2.366489,-1.464852,-0.070937,-0.246161,-0.385562,0.296097,-1.092592,-2.831413,0.540984,-0.000077,0.000000,-0.000000,0.000000,-0.000120,0.000120
23387.536000,0.739249,-1.635309,2.087959,-2.366489,-1.464864,-0.070961,-0.246164,-0.385563,0.296102,-1.092553,-2.831406,0.540988,-0.000064,0.000000,-0.000000,0.000000,-0.000096,0.000024
23387.632000,0.739213,-1.635285,2.087983,-2.366525,-1.464864,-0.070949,-0.246178,-0.385555,0.296085,-1.092623,-2.831384,0.540971,-0.000051,0.000000,-0.000000,0.000000,-0.000096,0.000024
23387.728000,0.739249,-1.635273,2.088006,-2.366513,-1.464828,-0.070937,-0.246160,-0.385564,0.296067,-1.092608,-2.831462,0.540942,-0.000038,0.000000,-0.000000,0.000000,-0.000072,0.000024
23387.824000,0.739237,-1.635297,2.087995,-2.366489,-1.464852,-0.070949,-0.246164,-0.385557,0.296080,-1.092602,-2.831431,0.540937,-0.000038,0.000000,-0.000000,0.000000,-0.000072,0.000024
23387.920000,0.739249,-1.635261,2.088006,-2.366536,-1.464840,-0.070961,-0.246163,-0.385566,0.296064,-1.092569,-2.831455,0.540945,-0.000038,0.000000,-0.000000,0.000000,-0.000048,0.000024
23388.112000,0.739213,-1.635285,2.087959,-2.366476,-1.464864,-0.070937,-0.246181,-0.385557,0.296090,-1.092649,-2.831393,0.540940,-0.000026,0.000000,-0.000000,0.000000,-0.000048,0.000024
23388.208000,0.739249,-1.635297,2.087995,-2.366489,-1.464828,-0.070949,-0.246158,-0.385562,0.296081,-1.092587,-2.831459,0.540956,-0.000026,0.000000,-0.000000,0.000000,-0.000048,0.000024
23388.304000,0.739237,-1.635273,2.087959,-2.366464,-1.464852,-0.070937,-0.246172,-0.385565,0.296084,-1.092624,-2.831434,0.540921,-0.000026,0.000000,-0.000000,0.000000,-0.000048,0.000024
23388.400000,0.739249,-1.635273,2.087995,-2.366501,-1.464864,-0.070937,-0.246164,-0.385563,0.296071,-1.092607,-2.831433,0.540913,-0.000026,0.000000,-0.000000,0.000000,-0.000024,0.000024
23388.496000,0.739249,-1.635321,2.087971,-2.366476,-1.464852,-0.070913,-0.246159,-0.385560,0.296101,-1.092628,-2.831404,0.540985,-0.000013,0.000000,-0.000000,0.000000,-0.000024,0.000024
23388.592000,0.739213,-1.635285,2.088006,-2.366489,-1.464864,-0.070937,-0.246173,-0.385551,0.296069,-1.092660,-2.831415,0.540895,-0.000013,0.000000,-0.000000,0.000000,-0.000024,0.000024
23388.688000,0.739237,-1.635321,2.087983,-2.366501,-1.464852,-0.070925,-0.246162,-0.385556,0.296098,-1.092622,-2.831393,0.541000,-0.000013,0.000000,-0.000000,0.000000,-0.000024,0.000024
23388.784000,0.739237,-1.635285,2.087995,-2.366464,-1.464864,-0.070925,-0.246165,-0.385558,0.296072,-1.092649,-2.831434,0.540882,-0.000013,0.000000,-0.000000,0.000000,-0.000024,0.000024
23388.880000,0.739213,-1.635297,2.088006,-2.366489,-1.464852,-0.070937,-0.246171,-0.385550,0.296075,-1.092656,-2.831417,0.540920,-0.000013,0.000000,-0.000000,0.000000,-0.000024,0.000024
