timestamp,x,y,z,rx,ry,rz,aperture,gripper_vel,contact_force,applied_force
1720473220.628317,-0.304479,-0.086676,0.128397,2.89357275273834,0.061057582040930584,-1.6039773422970782,58.69262376572226,0.0,0.0,0.0
1720473220.728317,-0.304479,-0.0865,0.127264,2.8938290398006687,0.061108492191930944,-1.6039746556140788,58.69262376572226,0.0,0.0,0.0
1720473220.828317,-0.304913,-0.085589,0.121823,2.8937678841134096,0.06123515288866789,-1.6041813043717945,58.69262376572226,0.0,0.0,0.0
1720473220.9283168,-0.305661,-0.08398,0.11179,2.8937847281587032,0.06129322342906259,-1.6039540503140524,58.69262376572226,0.0,0.0,0.0
1720473221.0283167,-0.306741,-0.081752,0.097245,2.8937305264448336,0.061134693798769735,-1.6038272293462583,58.69262376572226,0.0,0.0,0.0
1720473221.1283166,-0.308257,-0.078717,0.078342,2.893377787638121,0.06113705485335466,-1.6037951033696782,58.69262376572226,0.0,0.0,0.0
1720473221.2283165,-0.309814,-0.075281,0.056204,2.893443014290163,0.06096927335709727,-1.6039098770500317,58.69262376572226,0.0,0.0,0.0
1720473221.3283165,-0.311097,-0.07234,0.037799,2.8937028067899018,0.061082946302488055,-1.6038508775917104,58.69262376572226,0.0,0.0,0.0
1720473221.4283164,-0.312079,-0.070155,0.024116,2.8937663171159858,0.06107137841562228,-1.6039858117061703,58.69262376572226,0.0,0.0,0.0
1720473221.5283163,-0.312812,-0.068692,0.015014,2.8935906568826972,0.0611302004564811,-1.6040466861329092,58.69262376572226,0.0,0.0,0.0
1720473221.6283162,-0.31316,-0.067887,0.010417,2.893523526387879,0.061269847891955255,-1.6040918820088825,58.69262376572226,0.0,0.0,0.0
1720473221.728316,-0.313226,-0.067856,0.009934,2.893441327211226,0.06113408314986723,-1.6041660655018266,58.69262376572226,0.0,0.0,0.0
1720473221.828316,-0.313217,-0.067847,0.00992,2.893466795401969,0.06116754987466971,-1.6041610783199476,58.69262376572226,0.0,0.0,0.0
1720473221.9283159,-0.313202,-0.067857,0.009896,2.893526451740228,0.061144206668470785,-1.6041399782928223,58.69262376572226,0.0,0.0,0.0
1720473222.0283158,-0.313219,-0.067855,0.009925,2.893482934538303,0.061164537778009585,-1.60407328237902,58.69262376572226,0.0,0.0,0.0
1720473222.1283157,-0.313209,-0.067873,0.009912,2.8935171935140596,0.06113119477329222,-1.6040392114212154,58.69262376572226,0.0,0.0,0.0
1720473222.2283156,-0.313209,-0.067873,0.009912,2.8935171935140596,0.06113119477329222,-1.6040392114212154,58.69262376572226,0.0,0.0,1.635
1720473222.3326926,-0.313209,-0.067873,0.009912,2.8935171935140596,0.06113119477329222,-1.6040392114212154,58.25916021678742,4.152863359178941,0.0,1.635
1720473222.4640265,-0.313209,-0.067873,0.009912,2.8935171935140596,0.06113119477329222,-1.6040392114212154,57.17186294876004,8.278882027681258,0.022799027777777776,1.635
1720473222.6241019,-0.313209,-0.067873,0.009912,2.8935171935140596,0.06113119477329222,-1.6040392114212154,56.08163370356077,6.810722118626269,0.07144221487603306,1.635
1720473222.75626,-0.313209,-0.067873,0.009912,2.8935171935140596,0.06113119477329222,-1.6040392114212154,54.989542498124365,8.263524467901107,0.051693956172839506,1.635
1720473222.9014726,-0.313209,-0.067873,0.009912,2.8935171935140596,0.06113119477329222,-1.6040392114212154,54.77146754926618,1.501762748693399,0.048977490000000005,1.635
1720473223.0621922,-0.313209,-0.067873,0.009912,2.8935171935140596,0.06113119477329222,-1.6040392114212154,54.11146754043513,4.106530086529438,0.04510960537190083,1.635
1720473223.2363896,-0.313209,-0.067873,0.009912,2.8935171935140596,0.06113119477329222,-1.6040392114212154,54.11146754043513,0.0,0.48637758833333355,1.635
1720473223.4370825,-0.313209,-0.067873,0.009912,2.8935171935140596,0.06113119477329222,-1.6040392114212154,53.67345840589684,2.1824845414829652,0.2242914476020409,1.785
1720473223.652317,-0.313209,-0.067873,0.009912,2.8935171935140596,0.06113119477329222,-1.6040392114212154,53.01104312660591,3.077644261193792,0.7980277638888893,1.9349999999999998
1720473223.752317,-0.313205,-0.067896,0.009896,2.8935426081591045,0.06107775593499785,-1.603962493794044,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473223.8523169,-0.313182,-0.068037,0.010933,2.89360807129075,0.06115895973312666,-1.603857419177004,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473223.9523168,-0.312761,-0.068958,0.016392,2.8936711067415306,0.06107697564538504,-1.60356164332608,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.0523167,-0.311999,-0.070618,0.026397,2.8936265929801612,0.06073243944521755,-1.60385102772582,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.1523166,-0.310945,-0.072842,0.041006,2.893429495883622,0.0609715695171225,-1.604038545684659,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.2523165,-0.309483,-0.075801,0.060007,2.8935794801457884,0.06104713306571333,-1.6041565615998468,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.3523164,-0.307887,-0.079294,0.082161,2.8935139672333694,0.06113256917456602,-1.6040970654277904,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.4523163,-0.306524,-0.082173,0.100406,2.893694617869547,0.06111898768754364,-1.6042391025881795,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.5523162,-0.305573,-0.084365,0.11423,2.8932753499895814,0.06104834744493895,-1.6041984450797129,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.652316,-0.304855,-0.085919,0.123322,2.893439413055853,0.06090954631928086,-1.6039708211633865,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.752316,-0.304564,-0.086644,0.127996,2.89333892795127,0.060860909053032125,-1.603999475235406,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.852316,-0.304566,-0.086705,0.12857,2.8930983545776674,0.060923017100278774,-1.6038871699362416,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473224.9523158,-0.304531,-0.086708,0.128514,2.8932185710679326,0.06094183708692944,-1.6038475974088695,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473225.0523157,-0.304551,-0.086664,0.128528,2.8931505863072076,0.06104403808441669,-1.6039265916182917,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473225.1523156,-0.304554,-0.086633,0.128543,2.893143670474471,0.06105535509706252,-1.6040886614597365,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
1720473225.2523155,-0.304529,-0.08665,0.128486,2.893298638688105,0.06108705246216646,-1.6039898403141715,53.01104312660591,0.0,0.7980277638888893,1.9349999999999998
