timestamp,x,y,z,rx,ry,rz,aperture,gripper_vel,contact_force,applied_force
1720472949.5688512,-0.304482,-0.086634,0.128407,2.8935514301442766,0.061105781478587105,-1.6040254369851914,81.44278377264527,0.0,0.0,0.0
1720472949.6688511,-0.304748,-0.086543,0.127364,2.893662230482446,0.06104367192609064,-1.6040440115583832,81.44278377264527,0.0,0.0,0.0
1720472949.768851,-0.306469,-0.085787,0.122104,2.8936398380092028,0.06119947164766756,-1.6043211020004737,81.44278377264527,0.0,0.0,0.0
1720472949.868851,-0.309725,-0.084418,0.112504,2.8937635991965536,0.06144876246044528,-1.6040692109061658,81.44278377264527,0.0,0.0,0.0
1720472949.9688509,-0.314415,-0.082637,0.098705,2.893632405790169,0.06129063604402433,-1.6040194517204602,81.44278377264527,0.0,0.0,0.0
1720472950.0688508,-0.320455,-0.080274,0.080402,2.893867051933706,0.061090127659484156,-1.6039049660930214,81.44278377264527,0.0,0.0,0.0
1720472950.1688507,-0.326926,-0.077654,0.061497,2.8936175987822823,0.06123002019100243,-1.6040410797491447,81.44278377264527,0.0,0.0,0.0
1720472950.2688506,-0.331838,-0.075696,0.046842,2.8936425183514074,0.061321824614548145,-1.6040897945807704,81.44278377264527,0.0,0.0,0.0
1720472950.3688505,-0.335238,-0.074397,0.036528,2.893583092597784,0.061121981786115956,-1.604070055337528,81.44278377264527,0.0,0.0,0.0
1720472950.4688504,-0.337254,-0.073569,0.030609,2.893647094748626,0.06123924346068353,-1.6040538010855485,81.44278377264527,0.0,0.0,0.0
1720472950.5688503,-0.337732,-0.073432,0.029007,2.893728590546431,0.061092627176138406,-1.6040841481256098,81.44278377264527,0.0,0.0,0.0
1720472950.6688502,-0.337702,-0.073441,0.028991,2.8937315726965345,0.06112733794328699,-1.6039961730987446,81.44278377264527,0.0,0.0,0.0
1720472950.76885,-0.337728,-0.073424,0.029007,2.8936868160540596,0.06113091727574892,-1.603997354626183,81.44278377264527,0.0,0.0,0.0
1720472950.86885,-0.337713,-0.073412,0.028987,2.8937413842667032,0.06118000199508275,-1.603907725914405,81.44278377264527,0.0,0.0,0.0
1720472950.96885,-0.337748,-0.073387,0.029042,2.8936416405408854,0.061166696669297,-1.604043922939363,81.44278377264527,0.0,0.0,0.0
1720472951.0688498,-0.337737,-0.073383,0.02902,2.893682569553044,0.0611843473631009,-1.6039836112358308,81.44278377264527,0.0,0.0,0.0
