timestamp,x,y,z,rx,ry,rz,aperture,gripper_vel,contact_force,applied_force
1720475855.9079347,-0.264921,-0.048262,0.100835,2.8901412809531095,0.06305350969192415,-1.6071667976461834,63.59603320886971,0.0,0.0,0.0
1720475856.0079346,-0.264903,-0.048193,0.0999,2.890100613897248,0.06308553346095633,-1.607063240831474,63.59603320886971,0.0,0.0,0.0
1720475856.1079345,-0.264563,-0.047824,0.094299,2.890438683694085,0.0630134052295287,-1.6074135258756106,63.59603320886971,0.0,0.0,0.0
1720475856.2079344,-0.26415,-0.047012,0.084295,2.890317080738606,0.06336706798156212,-1.6072877948967996,63.59603320886971,0.0,0.0,0.0
1720475856.3079343,-0.263444,-0.046032,0.069591,2.8904846601401992,0.06334197244562362,-1.607167180409609,63.59603320886971,0.0,0.0,0.0
1720475856.4079342,-0.26293,-0.045008,0.054609,2.890094186772826,0.06323538035922899,-1.6072161172463584,63.59603320886971,0.0,0.0,0.0
1720475856.507934,-0.262435,-0.04425,0.044059,2.8902463535758733,0.06333989452710334,-1.6072613772747049,63.59603320886971,0.0,0.0,0.0
1720475856.607934,-0.262226,-0.043924,0.038199,2.890122533680429,0.06316116437855403,-1.6071942284424738,63.59603320886971,0.0,0.0,0.0
1720475856.707934,-0.262146,-0.04387,0.036834,2.890142372124446,0.06310195155593026,-1.6072169722719216,63.59603320886971,0.0,0.0,0.0
1720475856.8079338,-0.262091,-0.043876,0.036786,2.890324517817495,0.06308682998843064,-1.607175344838042,63.59603320886971,0.0,0.0,0.0
1720475856.9079337,-0.262099,-0.043886,0.036799,2.89031990558381,0.06306744003609585,-1.6071462849360147,63.59603320886971,0.0,0.0,0.0
1720475857.0079336,-0.262095,-0.043873,0.036782,2.8903378956465655,0.0630932055701114,-1.60715103908269,63.59603320886971,0.0,0.0,0.0
1720475857.1079335,-0.262088,-0.043889,0.036773,2.8903585139132058,0.06307405136511769,-1.6070856068616697,63.59603320886971,0.0,0.0,0.0
1720475857.2079334,-0.262088,-0.043885,0.036781,2.8903469279263962,0.0630744801614451,-1.6070847023087789,63.59603320886971,0.0,0.0,0.0
1720475857.3079333,-0.262126,-0.043875,0.036835,2.8902165132949014,0.0630939468992142,-1.6071271554634656,63.59603320886971,0.0,0.0,0.0
1720475857.4079332,-0.262089,-0.043872,0.036783,2.8903620737796976,0.06308872013726358,-1.6071254665286294,63.59603320886971,0.0,0.0,0.0
1720475857.5079331,-0.262089,-0.043872,0.036783,2.8903620737796976,0.06308872013726358,-1.6071254665286294,63.59603320886971,0.0,0.8457341089792392,1.635
1720475858.0668323,-0.262089,-0.043872,0.036783,2.8903620737796976,0.06308872013726358,-1.6071254665286294,64.01326726420915,0.746528322218526,0.8646501523964503,1.685
1720475858.1668322,-0.262098,-0.043905,0.036811,2.890307196880532,0.06300360623597462,-1.6070904711293197,64.01326726420915,0.0,0.8646501523964503,1.685
1720475858.266832,-0.26222,-0.043904,0.037741,2.889998909851178,0.06310079203395799,-1.607174383985115,64.01326726420915,0.0,0.8646501523964503,1.685
1720475858.366832,-0.262477,-0.044312,0.042912,2.88977128780627,0.06301235495868496,-1.6069045910521091,64.01326726420915,0.0,0.8646501523964503,1.685
1720475858.466832,-0.26293,-0.045064,0.05265,2.889738329058925,0.06277455151243094,-1.6069805154283323,64.01326726420915,0.0,0.8646501523964503,1.685
1720475858.5668318,-0.263519,-0.046029,0.066916,2.8898965238745244,0.06285856923996892,-1.6069678997914953,64.01326726420915,0.0,0.8646501523964503,1.685
1720475858.6668317,-0.264128,-0.047046,0.082276,2.8901022996568946,0.06288057365315014,-1.6071795616808546,64.01326726420915,0.0,0.8646501523964503,1.685
1720475858.7668316,-0.264565,-0.047827,0.093041,2.8901435109262827,0.06284217151718435,-1.6070496181129514,64.01326726420915,0.0,0.8646501523964503,1.685
1720475858.8668315,-0.264882,-0.048254,0.099299,2.890035392013607,0.06280276464168452,-1.6070604641748951,64.01326726420915,0.0,0.8646501523964503,1.685
1720475858.9668314,-0.264935,-0.048229,0.100866,2.8900188741817403,0.06310762309724606,-1.6071418460511644,64.01326726420915,0.0,0.8646501523964503,1.685
1720475859.0668314,-0.264922,-0.048245,0.100867,2.8900063906456994,0.0631041365484229,-1.6071173747343344,64.01326726420915,0.0,0.8646501523964503,1.685
1720475859.1668313,-0.264945,-0.048238,0.100885,2.8899676823339546,0.06309633463473355,-1.60715242771182,64.01326726420915,0.0,0.8646501523964503,1.685
1720475859.2668312,-0.264922,-0.048242,0.100863,2.890039811336348,0.06308845843898533,-1.6071623013413339,64.01326726420915,0.0,0.8646501523964503,1.685
1720475859.366831,-0.264941,-0.048234,0.100868,2.890039353748808,0.06308868680517266,-1.607174147872452,64.01326726420915,0.0,0.8646501523964503,1.685
1720475859.466831,-0.264932,-0.048246,0.100861,2.890071136661089,0.0630667795671309,-1.607193841602904,64.01326726420915,0.0,0.8646501523964503,1.685
1720475859.5668309,-0.264911,-0.048237,0.10084,2.8901351956566956,0.06308494858659239,-1.6072227569611452,64.01326726420915,0.0,0.8646501523964503,1.685
1720475859.6668308,-0.264912,-0.048239,0.100821,2.8901555118389255,0.06306039969802782,-1.6072279549752815,64.01326726420915,0.0,0.8646501523964503,1.685
