timestamp,x,y,z,rx,ry,rz,aperture,gripper_vel,contact_force,applied_force
1720475602.8317513,-0.264919,-0.04828,0.100814,2.890205284769444,0.0630006446156059,-1.6071276674438753,52.347000411720636,0.0,0.0,0.0
1720475602.9317513,-0.265108,-0.0482,0.099864,2.8901593815356748,0.06302786784565372,-1.607024680746877,52.347000411720636,0.0,0.0,0.0
1720475603.0317512,-0.266179,-0.047662,0.094485,2.8903716237567614,0.06302455734064165,-1.6073892157772465,52.347000411720636,0.0,0.0,0.0
1720475603.131751,-0.268458,-0.046627,0.084853,2.889936812812898,0.06323526017853866,-1.6072185884067862,52.347000411720636,0.0,0.0,0.0
1720475603.231751,-0.271481,-0.045167,0.070482,2.8903499291894295,0.06337099456285814,-1.6071458416093778,52.347000411720636,0.0,0.0,0.0
1720475603.3317509,-0.275491,-0.04335,0.051608,2.8905489479173276,0.06331886632046572,-1.6071495644895621,52.347000411720636,0.0,0.0,0.0
1720475603.4317508,-0.280436,-0.041165,0.028902,2.8904545326821465,0.06325641950195934,-1.607061311753362,52.347000411720636,0.0,0.0,0.0
1720475603.5317507,-0.28506,-0.039106,0.008509,2.8901384599158306,0.06322775005412931,-1.6071964423081333,52.347000411720636,0.0,0.0,0.0
1720475603.6317506,-0.288608,-0.037527,-0.00744,2.890205310030051,0.063195019823887,-1.6071808645452401,52.347000411720636,0.0,0.0,0.0
1720475603.7317505,-0.291162,-0.036408,-0.01891,2.8900342964154957,0.06317814672313497,-1.6071728816248898,52.347000411720636,0.0,0.0,0.0
1720475603.8317504,-0.29261,-0.035735,-0.026052,2.89027018623055,0.06308560013341907,-1.6072844979155134,52.347000411720636,0.0,0.0,0.0
1720475603.9317503,-0.293195,-0.035542,-0.028545,2.8902173502498036,0.06300572446562763,-1.6072425019992298,52.347000411720636,0.0,0.0,0.0
1720475604.0317502,-0.293183,-0.035556,-0.028483,2.8902124217524414,0.06297577642387978,-1.6071984899772096,52.347000411720636,0.0,0.0,0.0
1720475604.13175,-0.293174,-0.035561,-0.028481,2.890209270413133,0.06301384094205226,-1.6070852045138035,52.347000411720636,0.0,0.0,0.0
1720475604.23175,-0.293163,-0.035565,-0.028511,2.8902556242108295,0.06300384842285739,-1.607044399500076,52.347000411720636,0.0,0.0,0.0
1720475604.33175,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,52.347000411720636,0.0,0.0,0.0
1720475604.4317498,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,52.347000411720636,0.0,0.03402344320987655,9.81
1720475604.6210525,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,49.234430005955886,16.44229420559213,0.3066321678698223,9.81
1720475604.739072,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,48.11667547548649,9.470924422064034,0.09030325,10.110000000000001
1720475604.9443116,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,46.089342078691985,9.877889281604732,0.07418113571428572,10.110000000000001
1720475605.1330245,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,43.606332076499385,13.15761059966524,1.3251958516568048,10.110000000000001
1720475605.2951024,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,42.01950066329429,9.790547486822364,0.090205826446281,10.410000000000002
1720475605.48498,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,38.83020345459971,16.79658219074026,0.050459076923076926,10.410000000000002
1720475605.6323953,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,37.91720537834048,6.193379766662331,0.1234408405,10.410000000000002
1720475605.808848,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,35.85491197811757,11.687518183760707,0.1766839125,10.710000000000003
1720475605.9968724,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,34.01952180184345,9.761440517132497,0.48134204053254426,11.010000000000003
1720475606.1569676,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,31.9516970700891,12.916218225338666,1.918665603305785,11.310000000000004
1720475606.3445733,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,29.88116121050554,11.036640937880565,0.08988823224852072,11.610000000000005
1720475606.5192697,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,27.80900566920235,11.861463670806616,0.14477160555555557,11.610000000000005
1720475606.678829,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,25.736662229407532,12.98792418101901,2.612170172975207,11.910000000000005
1720475606.8534913,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,23.89524555635873,10.542722321629075,0.175144053125,12.210000000000006
1720475607.0280714,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,22.05528107267126,10.5393714015152,0.07967369444444444,12.510000000000007
1720475607.187995,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,20.21753996628698,11.491372387281451,0.11291355578512396,12.510000000000007
1720475607.3761752,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,17.924663529732697,12.184471780593043,0.2447581685207102,12.810000000000008
1720475607.5522304,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,16.093698894930046,10.399946767544746,0.077710353125,13.110000000000008
1720475607.7142518,-0.293178,-0.03556,-0.028486,2.8902217520302536,0.06301664288627057,-1.6070614469664606,15.636883493855908,2.8194757308504705,0.41766746280991784,13.110000000000008
