timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
2427903.456000,0.117171,-2.258434,2.127805,-1.561259,-1.565944,-3.033217,-0.242829,-0.138819,0.118177,2.164223,-2.142021,-0.117732,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2427903.552000,0.117243,-2.258542,2.130464,-1.563553,-1.565956,-3.033098,-0.242822,-0.138835,0.117121,2.164334,-2.142205,-0.117493,0.003464,-0.002378,0.083768,-0.074086,0.000000,0.004171
2427903.648000,0.118297,-2.259502,2.144525,-1.576934,-1.566111,-3.032259,-0.243074,-0.139093,0.111799,2.164488,-2.141744,-0.117784,0.015199,-0.013473,0.214783,-0.201407,-0.001198,0.014381
2427903.744000,0.120226,-2.260906,2.170851,-1.601965,-1.566375,-3.030438,-0.243371,-0.139556,0.101711,2.164683,-2.141422,-0.117894,0.025068,-0.016772,0.331979,-0.316719,-0.007718,0.039572
2427903.840000,0.123101,-2.261554,2.208305,-1.639115,-1.566734,-3.027086,-0.243890,-0.140274,0.087185,2.164152,-2.141491,-0.118130,0.034732,0.000000,0.450837,-0.442362,0.002445,0.037750
2427903.936000,0.126743,-2.260174,2.257187,-1.689102,-1.567153,-3.022953,-0.244259,-0.141175,0.067818,2.164019,-2.141826,-0.117723,0.041711,0.034336,0.569682,-0.586700,0.004434,0.045444
2427904.032000,0.130733,-2.254619,2.310623,-1.748552,-1.567633,-3.018630,-0.245029,-0.142221,0.046256,2.163675,-2.141508,-0.117976,0.040561,0.072660,0.504488,-0.591326,0.018192,0.038757
2427904.128000,0.134015,-2.246689,2.353413,-1.798703,-1.568291,-3.015108,-0.245348,-0.142957,0.028477,2.164075,-2.141864,-0.117634,0.029452,0.088677,0.378893,-0.460626,0.004362,0.029385
2427904.224000,0.136327,-2.238699,2.384284,-1.837190,-1.568686,-3.012605,-0.245607,-0.143516,0.015425,2.164305,-2.142066,-0.117317,0.018421,0.074782,0.259997,-0.343013,-0.056637,0.026533
2427904.320000,0.137765,-2.232641,2.403427,-1.862708,-1.569094,-3.011120,-0.245973,-0.143837,0.007300,2.164261,-2.141860,-0.117805,0.012655,0.050340,0.149563,-0.197572,0.054336,0.011337
2427904.416000,0.138316,-2.229510,2.412221,-1.874332,-1.569309,-3.010485,-0.246017,-0.143929,0.003473,2.164450,-2.142109,-0.117677,0.001713,0.012655,0.032572,-0.051005,-0.035234,0.045900
2427904.512000,0.138340,-2.229486,2.412472,-1.874836,-1.569321,-3.010593,-0.246081,-0.143941,0.003405,2.164465,-2.141837,-0.117900,0.000486,-0.000626,-0.000920,0.001174,-0.001750,0.000383
2427904.608000,0.138328,-2.229510,2.412472,-1.874824,-1.569321,-3.010378,-0.246081,-0.143938,0.003409,2.164209,-2.142071,-0.117896,0.000000,0.000000,-0.000307,0.000407,-0.000479,0.001246
2427904.704000,0.138424,-2.229498,2.412508,-1.874836,-1.569321,-3.010282,-0.246055,-0.143960,0.003389,2.164225,-2.142087,-0.117850,0.001777,0.000000,-0.000166,0.000240,-0.000264,0.000719
2427904.800000,0.138472,-2.229545,2.412425,-1.874800,-1.569333,-3.010282,-0.246076,-0.143971,0.003441,2.164223,-2.141985,-0.117946,0.000626,0.000000,-0.000115,0.000168,-0.000192,0.000336
2427904.896000,0.138508,-2.229473,2.412472,-1.874848,-1.569321,-3.010270,-0.246060,-0.143983,0.003403,2.164286,-2.141993,-0.117864,0.000281,0.000000,-0.000089,0.000144,-0.000144,0.000216
