timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
3025329.824000,0.004733,-2.246653,2.150909,-1.720208,-1.633126,-3.117064,-0.304503,-0.086664,0.128402,2.090344,-2.144529,-0.331898,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3025329.920000,0.003990,-2.246401,2.153400,-1.722899,-1.632899,-3.117878,-0.304734,-0.086524,0.127382,2.090515,-2.144453,-0.331752,-0.027484,0.013320,0.077658,-0.078305,0.021188,-0.046427
3025330.016000,-0.000587,-2.244782,2.166384,-1.737959,-1.632048,-3.121890,-0.306301,-0.085456,0.122167,2.090080,-2.144831,-0.332130,-0.067930,0.026934,0.186954,-0.220893,0.009252,-0.068670
3025330.112000,-0.009034,-2.240786,2.189740,-1.765990,-1.630156,-3.130237,-0.309260,-0.083570,0.112597,2.090365,-2.144518,-0.332416,-0.104873,0.054942,0.294627,-0.356675,0.043503,-0.099901
3025330.208000,-0.020727,-2.233564,2.223181,-1.807181,-1.627030,-3.141435,-0.313308,-0.081077,0.098578,2.090459,-2.144350,-0.331820,-0.139413,0.096871,0.397979,-0.498759,0.032405,-0.131155
3025330.304000,-0.035692,-2.220836,2.265692,-1.863465,-1.623522,-3.155602,-0.318772,-0.077588,0.080334,2.090301,-2.144305,-0.331996,-0.167600,0.172164,0.484470,-0.658533,0.037583,-0.154812
3025330.400000,-0.052694,-2.199865,2.315223,-1.934825,-1.619510,-3.171673,-0.325318,-0.073457,0.058175,2.090280,-2.144347,-0.331870,-0.177980,0.251611,0.514983,-0.784104,0.037511,-0.168474
3025330.496000,-0.069504,-2.171721,2.363667,-2.012061,-1.615725,-3.187481,-0.331954,-0.069117,0.035453,2.090322,-2.144593,-0.331752,-0.172087,0.328655,0.486860,-0.826145,0.034586,-0.164687
3025330.592000,-0.083810,-2.139726,2.404853,-2.086599,-1.612516,-3.201026,-0.338250,-0.065229,0.015213,2.090005,-2.144200,-0.332530,-0.130478,0.328272,0.378586,-0.723128,0.028906,-0.128159
3025330.688000,-0.094666,-2.109423,2.435989,-2.148177,-1.610097,-3.211385,-0.342962,-0.062182,-0.001063,2.090357,-2.144251,-0.332200,-0.097970,0.289245,0.274135,-0.574955,0.031159,-0.091751
3025330.784000,-0.102286,-2.084771,2.457674,-2.194710,-1.608695,-3.218510,-0.346348,-0.059880,-0.012847,2.090468,-2.144522,-0.332357,-0.065143,0.221839,0.181828,-0.417459,0.005920,-0.062534
3025330.880000,-0.107079,-2.067749,2.470984,-2.224870,-1.607570,-3.222893,-0.348429,-0.058504,-0.020397,2.090506,-2.144789,-0.331865,-0.034246,0.130248,0.096360,-0.239301,0.059418,-0.029098
3025330.976000,-0.109032,-2.060419,2.476303,-2.237807,-1.607175,-3.224629,-0.349413,-0.057902,-0.023423,2.090288,-2.144791,-0.332114,-0.006340,0.021003,0.013883,-0.031183,-0.043191,-0.005633
3025331.072000,-0.108972,-2.060419,2.476243,-2.237915,-1.607115,-3.224534,-0.349477,-0.057938,-0.023372,2.090127,-2.144693,-0.332218,0.000371,-0.000882,-0.000614,0.001198,0.000671,0.000959
3025331.168000,-0.108996,-2.060431,2.476255,-2.237903,-1.607019,-3.224629,-0.349474,-0.057965,-0.023377,2.090188,-2.144575,-0.332119,0.000217,0.000000,-0.000230,0.000431,0.000791,-0.000096
3025331.264000,-0.108984,-2.060395,2.476279,-2.237891,-1.607043,-3.224701,-0.349452,-0.057963,-0.023405,2.090329,-2.144544,-0.332071,0.000141,0.000000,-0.000141,0.000240,0.000455,-0.000935
