timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
3023836.408000,0.004781,-2.246677,2.150921,-1.720232,-1.633006,-3.117088,-0.304502,-0.086722,0.128404,2.090366,-2.144368,-0.331794,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3023836.504000,0.004253,-2.246461,2.152514,-1.721890,-1.632815,-3.117615,-0.304637,-0.086633,0.127722,2.090489,-2.144412,-0.331540,-0.021386,0.009421,0.061129,-0.074254,0.013183,-0.036840
3023836.600000,0.000251,-2.244625,2.164000,-1.735509,-1.632252,-3.121064,-0.306139,-0.085636,0.123044,2.090156,-2.144951,-0.331969,-0.062407,0.032099,0.167881,-0.203492,0.050454,-0.062965
3023836.696000,-0.007704,-2.240235,2.185487,-1.762074,-1.630431,-3.129039,-0.309184,-0.083876,0.114159,2.090517,-2.144496,-0.332250,-0.097919,0.056987,0.279338,-0.341359,0.019654,-0.093884
3023836.792000,-0.018775,-2.232629,2.216821,-1.802005,-1.627389,-3.139698,-0.313516,-0.081545,0.101003,2.090361,-2.143961,-0.332081,-0.134760,0.103084,0.377564,-0.481550,0.032022,-0.119123
3023836.888000,-0.033116,-2.219492,2.257666,-1.856668,-1.624084,-3.153267,-0.319091,-0.078177,0.083289,2.090417,-2.144130,-0.331987,-0.162640,0.176523,0.473565,-0.640964,0.041993,-0.151241
3023836.984000,-0.049627,-2.197706,2.305676,-1.927032,-1.620060,-3.168739,-0.326013,-0.074197,0.061530,2.090376,-2.144369,-0.331424,-0.175615,0.263103,0.511851,-0.778232,0.040698,-0.170991
3023837.080000,-0.066077,-2.168698,2.353353,-2.004330,-1.616348,-3.184296,-0.333150,-0.069921,0.038918,2.090539,-2.144520,-0.331269,-0.167191,0.343318,0.485773,-0.827391,0.036935,-0.159151
3023837.176000,-0.080563,-2.134975,2.394994,-2.080837,-1.613151,-3.197900,-0.340021,-0.065927,0.018123,2.090246,-2.144374,-0.331838,-0.134236,0.347702,0.379302,-0.735472,0.028858,-0.128615
3023837.272000,-0.091503,-2.103041,2.426321,-2.144553,-1.610803,-3.208271,-0.345362,-0.062766,0.001491,2.090385,-2.144369,-0.331910,-0.097548,0.309839,0.273713,-0.596047,0.015508,-0.092231
3023837.368000,-0.099339,-2.076446,2.448473,-2.193365,-1.609270,-3.215624,-0.349193,-0.060390,-0.010877,2.090583,-2.144632,-0.331821,-0.065041,0.241372,0.183042,-0.436202,-0.002469,-0.058747
3023837.464000,-0.104204,-2.057804,2.461951,-2.226118,-1.608145,-3.220163,-0.351913,-0.058922,-0.018659,2.090291,-2.144386,-0.332214,-0.039117,0.150100,0.103748,-0.253370,0.022914,-0.034730
3023837.560000,-0.106480,-2.048759,2.468276,-2.241299,-1.607762,-3.222282,-0.352981,-0.058195,-0.022436,2.090461,-2.144616,-0.332020,-0.008808,0.038004,0.027791,-0.067399,-0.032190,-0.009300
3023837.656000,-0.106516,-2.048328,2.468528,-2.242031,-1.607510,-3.222163,-0.353063,-0.058267,-0.022591,2.090182,-2.144591,-0.331802,0.000703,0.000000,-0.000000,0.001150,0.002589,0.001103
3023837.752000,-0.106492,-2.048328,2.468528,-2.242043,-1.607498,-3.222210,-0.353066,-0.058280,-0.022589,2.090250,-2.144504,-0.331805,0.000243,0.000000,-0.000000,0.000407,0.000527,0.000407
3023837.848000,-0.106504,-2.048316,2.468480,-2.242055,-1.607523,-3.222330,-0.353091,-0.058264,-0.022564,2.090357,-2.144390,-0.331897,0.000153,0.000000,-0.000000,0.000240,0.000288,-0.000072
