timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
2428396.344000,0.117063,-2.258398,2.127805,-1.561187,-1.565968,-3.033361,-0.242821,-0.138782,0.118158,2.164339,-2.142062,-0.117680,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2428396.440000,0.117087,-2.258794,2.130512,-1.563337,-1.565992,-3.033289,-0.242748,-0.138772,0.117130,2.164399,-2.142201,-0.117551,0.000000,-0.017513,0.086440,-0.070491,0.000000,0.000000
2428396.536000,0.117087,-2.260702,2.144957,-1.576153,-1.566039,-3.033169,-0.242810,-0.138773,0.111772,2.164197,-2.142103,-0.117841,0.000000,-0.029925,0.220075,-0.179691,0.000000,0.001079
2428396.632000,0.117195,-2.264026,2.171917,-1.599719,-1.566052,-3.033014,-0.242627,-0.138795,0.101640,2.164321,-2.142035,-0.117738,0.000959,-0.037851,0.338243,-0.305214,0.000000,0.002037
2428396.728000,0.117267,-2.267612,2.210173,-1.634779,-1.566064,-3.032774,-0.242572,-0.138837,0.087158,2.164112,-2.141749,-0.118033,0.000000,-0.037007,0.462342,-0.429299,-0.001198,0.003499
2428396.824000,0.117399,-2.270168,2.260661,-1.681897,-1.566195,-3.032451,-0.242036,-0.138809,0.067561,2.164680,-2.142146,-0.117319,0.003912,-0.009421,0.580970,-0.551442,-0.001150,0.004794
2428396.920000,0.117590,-2.269508,2.317440,-1.739713,-1.566363,-3.031960,-0.241884,-0.138848,0.045275,2.164499,-2.141905,-0.117690,0.006724,0.018063,0.548833,-0.568580,-0.035234,0.002828
2428397.016000,0.117614,-2.265573,2.363116,-1.789648,-1.566542,-3.031589,-0.241829,-0.138847,0.026993,2.164258,-2.141811,-0.118046,0.000818,0.046582,0.411746,-0.472107,0.031399,0.002445
2428397.112000,0.117698,-2.260570,2.397246,-1.828748,-1.566566,-3.031325,-0.241619,-0.138891,0.013108,2.164289,-2.141745,-0.117905,0.000000,0.053677,0.296199,-0.349268,-0.054265,0.007191
2428397.208000,0.117806,-2.255951,2.419876,-1.855827,-1.566675,-3.031038,-0.241444,-0.138898,0.003767,2.164361,-2.141881,-0.117766,0.000601,0.041865,0.174503,-0.217322,0.041322,0.006855
2428397.304000,0.117818,-2.253204,2.431030,-1.869517,-1.566734,-3.030990,-0.241338,-0.138888,-0.000895,2.164534,-2.141968,-0.117595,0.000959,0.014151,0.064184,-0.078593,-0.035018,0.002708
2428397.400000,0.117866,-2.252940,2.432383,-1.871126,-1.566818,-3.030822,-0.241305,-0.138868,-0.001449,2.164442,-2.142124,-0.117667,0.000294,-0.002084,-0.001010,0.001750,0.003356,0.000671
2428397.496000,0.117842,-2.252975,2.432419,-1.871126,-1.566806,-3.030822,-0.241296,-0.138865,-0.001459,2.164413,-2.142145,-0.117655,0.000192,-0.000358,-0.000281,0.000479,0.000551,0.000575
2428397.592000,0.117878,-2.252988,2.432407,-1.871126,-1.566842,-3.030786,-0.241299,-0.138862,-0.001449,2.164409,-2.142147,-0.117716,0.000192,-0.000179,-0.000000,0.000264,0.000288,0.000575
2428397.688000,0.117878,-2.252975,2.432407,-1.871114,-1.566818,-3.030786,-0.241293,-0.138870,-0.001454,2.164415,-2.142149,-0.117664,0.000166,-0.000115,-0.000000,0.000192,0.000192,0.000312
2428397.784000,0.117890,-2.252940,2.432383,-1.871114,-1.566818,-3.030774,-0.241298,-0.138874,-0.001451,2.164422,-2.142155,-0.117651,0.000089,0.000102,-0.000000,0.000144,0.000144,0.000216
