timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
2428910.816000,0.112870,-2.282921,2.434133,-1.843159,-1.566148,-3.036032,-0.234189,-0.136971,0.001323,2.164370,-2.141919,-0.117929,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2428910.912000,0.112882,-2.283065,2.431126,-1.839796,-1.566160,-3.035984,-0.234253,-0.136972,0.002475,2.164440,-2.142107,-0.117754,0.000013,-0.004525,-0.086593,0.088228,0.000000,0.000000
2428911.008000,0.113013,-2.284373,2.416749,-1.824137,-1.566148,-3.035852,-0.234693,-0.137036,0.008204,2.164335,-2.142192,-0.117792,0.004704,-0.018894,-0.208366,0.221181,0.000000,0.000863
2428911.104000,0.113373,-2.285968,2.390933,-1.796589,-1.566148,-3.035697,-0.235375,-0.137166,0.018413,2.164478,-2.142234,-0.117709,0.005791,-0.014662,-0.333206,0.342006,0.000000,0.002589
2428911.200000,0.113996,-2.286268,2.352873,-1.758123,-1.566052,-3.035361,-0.236466,-0.137431,0.033300,2.164590,-2.142186,-0.117529,0.006967,0.006123,-0.460591,0.449504,0.000000,0.011409
2428911.296000,0.114727,-2.284301,2.302418,-1.710012,-1.566052,-3.034990,-0.237963,-0.137730,0.052896,2.164473,-2.141891,-0.117915,0.006532,0.040293,-0.595658,0.543221,0.000360,0.000000
2428911.392000,0.115470,-2.278398,2.244778,-1.658176,-1.566123,-3.034571,-0.239604,-0.138026,0.074806,2.164589,-2.141960,-0.117934,0.006277,0.070857,-0.553908,0.484618,0.000000,0.004626
2428911.488000,0.116081,-2.271427,2.197645,-1.617688,-1.566088,-3.034139,-0.240840,-0.138300,0.092408,2.164706,-2.142185,-0.117586,0.007338,0.073414,-0.430461,0.362523,0.000000,0.003188
2428911.584000,0.116476,-2.265177,2.162168,-1.588657,-1.566088,-3.033852,-0.241894,-0.138499,0.105561,2.164527,-2.142132,-0.117762,0.002033,0.056169,-0.307244,0.246659,0.000000,0.002684
2428911.680000,0.116812,-2.260774,2.139064,-1.570243,-1.566052,-3.033588,-0.242574,-0.138664,0.114084,2.164305,-2.141980,-0.117965,0.002071,0.034630,-0.181828,0.136045,0.000000,0.002397
2428911.776000,0.116967,-2.258602,2.128308,-1.561535,-1.566064,-3.033481,-0.242804,-0.138720,0.117994,2.164376,-2.142057,-0.117857,0.001547,0.010623,-0.047157,0.033292,0.000000,0.001750
2428911.872000,0.116991,-2.258638,2.127709,-1.561319,-1.566064,-3.033457,-0.242903,-0.138738,0.118289,2.164130,-2.141817,-0.118239,0.000383,-0.000741,0.000703,0.000000,0.000000,0.000479
2428911.968000,0.117015,-2.258638,2.127781,-1.561367,-1.566039,-3.033409,-0.242894,-0.138752,0.118258,2.164109,-2.141842,-0.118183,0.000192,-0.000358,0.000371,0.000000,0.000000,0.000264
2428912.064000,0.117003,-2.258590,2.127757,-1.561367,-1.566052,-3.033445,-0.242905,-0.138745,0.118258,2.164153,-2.141838,-0.118179,0.000128,-0.000179,0.000256,0.000000,0.000000,0.000192
2428912.160000,0.117015,-2.258578,2.127757,-1.561331,-1.566064,-3.033421,-0.242891,-0.138742,0.118250,2.164171,-2.141883,-0.118147,0.000128,0.000026,0.000153,0.000000,0.000000,0.000144
2428912.256000,0.117015,-2.258530,2.127757,-1.561355,-1.566076,-3.033409,-0.242901,-0.138739,0.118241,2.164177,-2.141914,-0.118138,0.000128,0.000026,0.000102,0.000000,0.000000,0.000120
