timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
3025443.864000,0.004721,-2.246701,2.150909,-1.720148,-1.633198,-3.117064,-0.304482,-0.086634,0.128407,2.090359,-2.144589,-0.331970,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3025443.960000,0.004193,-2.246281,2.153400,-1.722983,-1.633018,-3.117519,-0.304748,-0.086543,0.127364,2.090365,-2.144659,-0.331792,-0.017283,0.014125,0.074283,-0.083075,0.021308,0.000000
3025444.056000,0.001030,-2.243642,2.166072,-1.738499,-1.632503,-3.120273,-0.306469,-0.085787,0.122104,2.090161,-2.145001,-0.332017,-0.048090,0.043015,0.180319,-0.224848,-0.039979,-0.047625
3025444.152000,-0.004948,-2.237763,2.188734,-1.767310,-1.631294,-3.126213,-0.309725,-0.084418,0.112504,2.090617,-2.144870,-0.332142,-0.074181,0.077019,0.286420,-0.360509,0.043119,-0.070347
3025444.248000,-0.013119,-2.227806,2.220786,-1.809967,-1.629246,-3.133926,-0.314415,-0.082637,0.098705,2.090510,-2.144687,-0.332093,-0.095605,0.131577,0.386959,-0.518270,0.021596,-0.092686
3025444.344000,-0.023519,-2.211406,2.261847,-1.867823,-1.626647,-3.143746,-0.320455,-0.080274,0.080402,2.090639,-2.144643,-0.331623,-0.118321,0.214438,0.467851,-0.679482,0.025910,-0.111262
3025444.440000,-0.033871,-2.189932,2.302777,-1.931067,-1.624480,-3.153363,-0.326926,-0.077654,0.061497,2.090447,-2.144684,-0.332043,-0.090313,0.217506,0.371773,-0.594585,0.045924,-0.080750
3025444.536000,-0.041299,-2.170053,2.333180,-1.981734,-1.622935,-3.160273,-0.331838,-0.075696,0.046842,2.090462,-2.144781,-0.332125,-0.065897,0.185215,0.266734,-0.457246,0.026437,-0.056685
3025444.632000,-0.046451,-2.154554,2.354036,-2.018424,-1.621605,-3.165051,-0.335238,-0.074397,0.036528,2.090340,-2.144663,-0.331961,-0.043297,0.136703,0.167332,-0.303656,0.008629,-0.041298
3025444.728000,-0.049339,-2.144633,2.365584,-2.039985,-1.621090,-3.167781,-0.337254,-0.073569,0.030609,2.090455,-2.144719,-0.332025,-0.019609,0.067815,0.077862,-0.152943,0.035377,-0.022722
3025444.824000,-0.050010,-2.141993,2.368687,-2.045676,-1.620815,-3.168332,-0.337732,-0.073432,0.029007,2.090387,-2.144759,-0.331784,0.000320,-0.007082,-0.005791,0.014717,0.008293,0.005513
3025444.920000,-0.049962,-2.142065,2.368758,-2.045676,-1.620839,-3.168380,-0.337702,-0.073441,0.028991,2.090496,-2.144673,-0.331810,0.000320,-0.000524,-0.000000,0.001198,-0.000719,0.000623
3025445.016000,-0.050022,-2.142053,2.368735,-2.045712,-1.620827,-3.168440,-0.337728,-0.073424,0.029007,2.090473,-2.144648,-0.331859,0.000179,-0.000217,-0.000000,0.000431,-0.000336,0.000312
3025445.112000,-0.050034,-2.142041,2.368758,-2.045700,-1.620851,-3.168548,-0.337713,-0.073412,0.028987,2.090619,-2.144596,-0.331849,-0.000026,-0.000141,-0.000000,0.000264,-0.000216,-0.000072
3025445.208000,-0.050106,-2.142077,2.368675,-2.045676,-1.620851,-3.168488,-0.337748,-0.073387,0.029042,2.090422,-2.144683,-0.331949,-0.001444,-0.000102,-0.000026,0.000168,-0.000168,-0.000479
3025445.304000,-0.050118,-2.142065,2.368711,-2.045688,-1.620851,-3.168560,-0.337737,-0.073383,0.029020,2.090514,-2.144646,-0.331921,-0.000639,-0.000077,-0.000026,0.000144,-0.000120,-0.000455
