timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
3025522.720000,-0.168320,-2.272543,2.592942,-2.144180,-1.591679,-3.282888,-0.293650,-0.052494,-0.038862,2.090491,-2.144586,-0.331792,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3025522.816000,-0.167182,-2.273191,2.590271,-2.141155,-1.591883,-3.281954,-0.293869,-0.052700,-0.037748,2.090477,-2.144229,-0.332115,0.035000,-0.024160,-0.079128,0.097528,-0.022123,0.025407
3025522.912000,-0.161250,-2.277006,2.577210,-2.123967,-1.593068,-3.276278,-0.294149,-0.053874,-0.032542,2.090465,-2.144172,-0.331712,0.088715,-0.052334,-0.199379,0.256223,-0.025910,0.086886
3025523.008000,-0.150215,-2.282849,2.552492,-2.093261,-1.595906,-3.265560,-0.294810,-0.055820,-0.022659,2.090249,-2.144378,-0.332079,0.140462,-0.064811,-0.317764,0.383471,-0.034946,0.127560
3025523.104000,-0.134470,-2.288716,2.516200,-2.050646,-1.599858,-3.250508,-0.295727,-0.058677,-0.008312,2.090285,-2.144467,-0.332303,0.188833,-0.053357,-0.438335,0.493654,-0.049111,0.183431
3025523.200000,-0.113981,-2.292243,2.467773,-1.997966,-1.604756,-3.230917,-0.296966,-0.062550,0.010588,2.090279,-2.144433,-0.332294,0.236744,-0.020428,-0.562805,0.589888,-0.057404,0.222859
3025523.296000,-0.089693,-2.291403,2.408340,-1.938031,-1.610444,-3.207636,-0.298348,-0.067299,0.033393,2.090383,-2.144546,-0.331769,0.257913,0.036253,-0.638711,0.624786,-0.065410,0.248721
3025523.392000,-0.065406,-2.285944,2.346093,-1.880443,-1.616324,-3.184439,-0.299942,-0.072078,0.057054,2.090284,-2.144316,-0.332182,0.250486,0.084625,-0.647621,0.580420,-0.059226,0.239637
3025523.488000,-0.042486,-2.276574,2.284929,-1.827247,-1.621809,-3.162309,-0.301383,-0.076729,0.079803,2.090213,-2.144560,-0.331939,0.219372,0.110268,-0.593433,0.503290,-0.050861,0.209340
3025523.584000,-0.023855,-2.266509,2.233997,-1.785336,-1.626384,-3.144620,-0.302596,-0.080550,0.098495,2.090443,-2.144419,-0.332105,0.166718,0.101051,-0.470229,0.392100,-0.036744,0.160013
3025523.680000,-0.010232,-2.257607,2.195070,-1.754148,-1.629593,-3.131423,-0.303433,-0.083442,0.112533,2.090486,-2.144691,-0.331713,0.120763,0.081761,-0.344366,0.271874,-0.029194,0.117062
3025523.776000,-0.000886,-2.250996,2.168072,-1.733179,-1.631797,-3.122549,-0.304045,-0.085449,0.122230,2.090584,-2.144569,-0.331708,0.073657,0.055581,-0.219474,0.167108,-0.024280,0.069485
3025523.872000,0.003894,-2.247325,2.153305,-1.722143,-1.632767,-3.117842,-0.304486,-0.086541,0.127579,2.090176,-2.144384,-0.331864,0.028443,0.021156,-0.086913,0.065026,0.029841,0.026437
3025523.968000,0.004673,-2.246677,2.150837,-1.720280,-1.632899,-3.117316,-0.304552,-0.086729,0.128458,2.090408,-2.144134,-0.331836,-0.001253,-0.001266,0.001981,-0.002996,-0.001941,-0.002996
3025524.064000,0.004697,-2.246737,2.150861,-1.720317,-1.632922,-3.117268,-0.304553,-0.086727,0.128469,2.090340,-2.144127,-0.331925,-0.000294,-0.000473,0.000499,-0.000743,-0.000695,-0.000551
3025524.160000,0.004709,-2.246737,2.150909,-1.720317,-1.633150,-3.117244,-0.304537,-0.086648,0.128447,2.090415,-2.144286,-0.332133,-0.000166,-0.000205,0.000268,-0.000336,-0.005345,0.001318
