timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
3025508.136000,0.004781,-2.246677,2.150873,-1.720076,-1.633198,-3.117028,-0.304464,-0.086652,0.128408,2.090414,-2.144590,-0.331902,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3025508.232000,0.003918,-2.247433,2.153736,-1.722118,-1.632958,-3.117723,-0.304345,-0.086478,0.127366,2.090327,-2.144770,-0.331730,-0.028916,-0.023265,0.090671,-0.069676,0.023968,-0.049974
3025508.328000,-0.001102,-2.251224,2.168672,-1.733648,-1.632060,-3.122501,-0.304031,-0.085288,0.122047,2.090327,-2.144943,-0.332118,-0.076213,-0.055811,0.219001,-0.169433,0.062270,-0.075045
3025508.424000,-0.010567,-2.257978,2.196075,-1.754953,-1.629701,-3.131782,-0.303409,-0.083302,0.112218,2.090490,-2.144675,-0.332076,-0.121184,-0.083052,0.350821,-0.277651,0.033196,-0.120633
3025508.520000,-0.024514,-2.266940,2.235770,-1.786489,-1.626096,-3.145243,-0.302466,-0.080461,0.097811,2.090530,-2.144483,-0.331732,-0.169121,-0.100003,0.471904,-0.383999,0.039572,-0.161691
3025508.616000,-0.043096,-2.277162,2.287086,-1.828929,-1.621533,-3.162979,-0.301276,-0.076654,0.079040,2.090226,-2.144359,-0.331888,-0.219168,-0.104387,0.593165,-0.499694,0.051820,-0.212025
3025508.712000,-0.066197,-2.286184,2.348489,-1.882281,-1.616109,-3.185397,-0.299771,-0.071937,0.056082,2.090710,-2.144297,-0.331802,-0.250486,-0.086223,0.648554,-0.592045,0.057452,-0.238486
3025508.808000,-0.090580,-2.291619,2.410532,-1.939915,-1.610408,-3.208594,-0.298219,-0.067068,0.032545,2.090635,-2.144615,-0.331826,-0.253887,-0.035384,0.639031,-0.623635,0.063708,-0.246396
3025508.904000,-0.114724,-2.292183,2.469343,-1.999395,-1.604576,-3.231683,-0.296861,-0.062415,0.009937,2.090465,-2.144500,-0.332048,-0.234584,0.013333,0.565208,-0.602135,0.055199,-0.225999
3025509.000000,-0.135021,-2.288596,2.517566,-2.051798,-1.599690,-3.251167,-0.295566,-0.058604,-0.008909,2.090611,-2.144498,-0.331888,-0.189357,0.052628,0.437044,-0.498544,0.047745,-0.180243
3025509.096000,-0.150766,-2.282849,2.553427,-2.094102,-1.595822,-3.266015,-0.294718,-0.055709,-0.023030,2.090239,-2.144539,-0.331995,-0.138761,0.066754,0.313878,-0.389272,0.033029,-0.133360
3025509.192000,-0.161599,-2.276922,2.577785,-2.124435,-1.593379,-3.276518,-0.294039,-0.053679,-0.032797,2.090598,-2.144616,-0.331857,-0.084484,0.052028,0.192106,-0.252460,0.017305,-0.081445
3025509.288000,-0.167374,-2.273215,2.590678,-2.141395,-1.592038,-3.281906,-0.293769,-0.052605,-0.037922,2.090359,-2.144659,-0.332115,-0.035985,0.022805,0.080892,-0.103256,-0.031710,-0.031519
3025509.384000,-0.168308,-2.272579,2.593062,-2.144264,-1.591978,-3.282613,-0.293610,-0.052394,-0.038900,2.090295,-2.145029,-0.332050,0.001496,-0.001790,-0.001713,0.003499,-0.001534,0.000000
3025509.480000,-0.168296,-2.272640,2.593014,-2.144240,-1.591846,-3.282661,-0.293638,-0.052441,-0.038862,2.090272,-2.144844,-0.332023,0.000307,-0.000320,-0.000307,0.000551,0.000216,0.000000
3025509.576000,-0.168332,-2.272627,2.593038,-2.144228,-1.591762,-3.282732,-0.293629,-0.052464,-0.038882,2.090312,-2.144786,-0.331898,0.000166,-0.000166,-0.000179,0.000288,0.000959,-0.000072
