timestamp,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,aperture,gripper_vel,contact_force,applied_force
1720472949.5688512,0.0,0.0,-0.0,0.0,0.0,0.0,81.44278377264527,0.0,0.0,0.0
1720472949.6688511,-0.017283,0.014125,0.074283,-0.083075,0.021308,0.0,81.44278377264527,0.0,0.0,0.0
1720472949.768851,-0.04809,0.043015,0.180319,-0.224848,-0.039979,-0.047625,81.44278377264527,0.0,0.0,0.0
1720472949.868851,-0.074181,0.077019,0.28642,-0.360509,0.043119,-0.070347,81.44278377264527,0.0,0.0,0.0
1720472949.9688509,-0.095605,0.131577,0.386959,-0.51827,0.021596,-0.092686,81.44278377264527,0.0,0.0,0.0
1720472950.0688508,-0.118321,0.214438,0.467851,-0.679482,0.02591,-0.111262,81.44278377264527,0.0,0.0,0.0
1720472950.1688507,-0.090313,0.217506,0.371773,-0.594585,0.045924,-0.08075,81.44278377264527,0.0,0.0,0.0
1720472950.2688506,-0.065897,0.185215,0.266734,-0.457246,0.026437,-0.056685,81.44278377264527,0.0,0.0,0.0
1720472950.3688505,-0.043297,0.136703,0.167332,-0.303656,0.008629,-0.041298,81.44278377264527,0.0,0.0,0.0
1720472950.4688504,-0.019609,0.067815,0.077862,-0.152943,0.035377,-0.022722,81.44278377264527,0.0,0.0,0.0
1720472950.5688503,0.00032,-0.007082,-0.005791,0.014717,0.008293,0.005513,81.44278377264527,0.0,0.0,0.0
1720472950.6688502,0.00032,-0.000524,-0.0,0.001198,-0.000719,0.000623,81.44278377264527,0.0,0.0,0.0
1720472950.76885,0.000179,-0.000217,-0.0,0.000431,-0.000336,0.000312,81.44278377264527,0.0,0.0,0.0
1720472950.86885,-2.6e-05,-0.000141,-0.0,0.000264,-0.000216,-7.2e-05,81.44278377264527,0.0,0.0,0.0
1720472950.96885,-0.001444,-0.000102,-2.6e-05,0.000168,-0.000168,-0.000479,81.44278377264527,0.0,0.0,0.0
1720472951.0688498,-0.000639,-7.7e-05,-2.6e-05,0.000144,-0.00012,-0.000455,81.44278377264527,0.0,0.0,0.0
1720472951.1688497,-0.000639,-7.7e-05,-2.6e-05,0.000144,-0.00012,-0.000455,81.44278377264527,0.0,0.1500180392857143,2.943
1720472951.387305,-0.000639,-7.7e-05,-2.6e-05,0.000144,-0.00012,-0.000455,78.81970045994657,12.007413585092346,0.20180005444444443,2.993
1720472951.6336787,-0.000639,-7.7e-05,-2.6e-05,0.000144,-0.00012,-0.000455,75.37340047143726,13.988102789335581,0.5039730552768162,3.0429999999999997
1720472951.8519008,-0.000639,-7.7e-05,-2.6e-05,0.000144,-0.00012,-0.000455,72.81827753461005,11.708816172389238,0.11832388844444446,3.0929999999999995
1720472952.0856793,-0.000639,-7.7e-05,-2.6e-05,0.000144,-0.00012,-0.000455,69.80672414747085,12.882081487807206,0.123248794140625,3.1429999999999993
1720472952.303596,-0.000639,-7.7e-05,-2.6e-05,0.000144,-0.00012,-0.000455,66.93315373318634,13.18655273954101,0.2225558917777778,3.192999999999999
1720472952.5385947,-0.000639,-7.7e-05,-2.6e-05,0.000144,-0.00012,-0.000455,64.01713280133261,12.408668195149074,0.2139796625,3.242999999999999
1720472952.758119,-0.000639,-7.7e-05,-2.6e-05,0.000144,-0.00012,-0.000455,61.683730439523416,10.629353897407489,0.1728467211111111,3.292999999999999
1720472952.9909146,-0.000639,-7.7e-05,-2.6e-05,0.000144,-0.00012,-0.000455,58.468694225983725,13.810561339793406,0.6624309768750001,3.3429999999999986
1720472953.2228,-0.000639,-7.7e-05,-2.6e-05,0.000144,-0.00012,-0.000455,55.86171641782598,11.242525122062,0.22028938300781253,3.3929999999999985
1720472953.468129,-0.000639,-7.7e-05,-2.6e-05,0.000144,-0.00012,-0.000455,53.44668340793514,9.844062311481224,0.21656016764705882,3.4429999999999983
1720472953.5681288,0.0,0.0,-0.0,0.0,0.0,0.0,53.44668340793514,0.0,0.21656016764705882,3.4429999999999983
1720472953.6681287,0.012285,-0.052373,-0.061206,0.108889,-0.003044,0.016754,53.44668340793514,0.0,0.21656016764705882,3.4429999999999983
1720472953.7681286,0.038592,-0.123409,-0.149832,0.27777,0.0,0.043431,53.44668340793514,0.0,0.21656016764705882,3.4429999999999983
1720472953.8681285,0.065207,-0.181598,-0.247175,0.426878,-0.033316,0.060664,53.44668340793514,0.0,0.21656016764705882,3.4429999999999983
1720472953.9681284,0.08511,-0.213006,-0.351703,0.56496,-0.039668,0.080174,53.44668340793514,0.0,0.21656016764705882,3.4429999999999983
1720472954.0681283,0.11432,-0.223041,-0.461511,0.686648,-0.018935,0.109895,53.44668340793514,0.0,0.21656016764705882,3.4429999999999983
1720472954.1681283,0.101959,-0.145025,-0.404063,0.554007,-0.024759,0.095442,53.44668340793514,0.0,0.21656016764705882,3.4429999999999983
1720472954.2681282,0.079179,-0.086695,-0.303179,0.401807,-0.018504,0.071546,53.44668340793514,0.0,0.21656016764705882,3.4429999999999983
1720472954.368128,0.051299,-0.046659,-0.204326,0.255863,-0.022674,0.051892,53.44668340793514,0.0,0.21656016764705882,3.4429999999999983
1720472954.468128,0.023764,-0.019699,-0.096002,0.118021,0.042137,0.023633,53.44668340793514,0.0,0.21656016764705882,3.4429999999999983
1720472954.5681279,0.00101,0.000243,0.008373,-0.015388,0.012943,0.012344,53.44668340793514,0.0,0.21656016764705882,3.4429999999999983
1720472954.6681278,0.000345,0.000435,-0.0,-0.000887,-0.000959,0.000911,53.44668340793514,0.0,0.21656016764705882,3.4429999999999983
