timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
2428416.528000,0.117878,-2.252868,2.432347,-1.871209,-1.566794,-3.030810,-0.241340,-0.138884,-0.001437,2.164406,-2.142084,-0.117680,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2428416.624000,0.117890,-2.253276,2.430299,-1.869024,-1.566794,-3.030834,-0.241471,-0.138900,-0.000561,2.164276,-2.141906,-0.117939,0.000000,-0.016222,-0.071074,0.085855,0.000000,0.000000
2428416.720000,0.117830,-2.256119,2.417839,-1.853425,-1.566686,-3.030930,-0.241459,-0.138898,0.004548,2.164375,-2.142104,-0.117597,0.000000,-0.043706,-0.184193,0.220342,-0.001630,-0.001150
2428416.816000,0.117818,-2.261062,2.394167,-1.824882,-1.566698,-3.031074,-0.241535,-0.138858,0.014321,2.164336,-2.142138,-0.117778,-0.000831,-0.053651,-0.302885,0.353103,0.000671,-0.001486
2428416.912000,0.117734,-2.266101,2.358743,-1.784484,-1.566591,-3.031349,-0.241738,-0.138843,0.028726,2.164264,-2.142143,-0.117850,-0.002071,-0.047247,-0.429157,0.474216,0.001558,-0.002013
2428417.008000,0.117614,-2.269772,2.311354,-1.733396,-1.566495,-3.031637,-0.241929,-0.138803,0.047695,2.164161,-2.142309,-0.117870,-0.001240,-0.024326,-0.558650,0.573110,0.000911,-0.000623
2428417.104000,0.117482,-2.269904,2.254372,-1.676071,-1.566375,-3.032116,-0.242162,-0.138773,0.070023,2.164313,-2.142418,-0.117703,-0.004896,0.025221,-0.564505,0.553168,0.002996,-0.005393
2428417.200000,0.117351,-2.267372,2.205466,-1.630239,-1.566123,-3.032487,-0.242515,-0.138825,0.088963,2.163921,-2.142061,-0.118019,-0.001023,0.035154,-0.449047,0.418058,0.015843,-0.002924
2428417.296000,0.117207,-2.263749,2.168324,-1.596476,-1.566064,-3.032810,-0.242623,-0.138791,0.103021,2.164053,-2.142222,-0.117810,-0.002531,0.035371,-0.327556,0.298671,0.052131,-0.003236
2428417.392000,0.117147,-2.260642,2.142968,-1.574243,-1.566123,-3.033085,-0.242746,-0.138748,0.112543,2.164174,-2.142167,-0.117952,0.000000,0.026448,-0.202920,0.177798,-0.050502,-0.002349
2428417.488000,0.117099,-2.258794,2.129674,-1.562592,-1.565932,-3.033193,-0.242735,-0.138795,0.117469,2.164228,-2.142213,-0.117557,-0.000537,0.012566,-0.077351,0.067232,0.014501,-0.000983
2428417.584000,0.117087,-2.258602,2.127697,-1.561247,-1.566088,-3.033313,-0.242870,-0.138750,0.118276,2.164137,-2.141929,-0.118162,-0.000217,-0.001266,-0.000486,0.000000,-0.001366,-0.000887
2428417.680000,0.117099,-2.258614,2.127721,-1.561247,-1.566039,-3.033373,-0.242859,-0.138769,0.118266,2.164205,-2.141837,-0.118096,-0.000141,0.000000,-0.000371,0.000000,-0.000575,-0.000360
2428417.776000,0.117099,-2.258614,2.127733,-1.561247,-1.566052,-3.033397,-0.242856,-0.138764,0.118260,2.164243,-2.141824,-0.118102,-0.000102,0.000000,-0.000192,0.000000,-0.000288,-0.000240
2428417.872000,0.117087,-2.258590,2.127769,-1.561283,-1.566076,-3.033373,-0.242861,-0.138753,0.118240,2.164226,-2.141887,-0.118109,-0.000077,0.000051,-0.000128,0.000000,-0.000192,-0.000216
2428417.968000,0.117027,-2.258518,2.127733,-1.561283,-1.566052,-3.033421,-0.242881,-0.138749,0.118241,2.164229,-2.141913,-0.118054,-0.000064,0.000332,-0.000089,0.000000,-0.000144,-0.000216
