timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
3023880.144000,-0.106528,-2.048352,2.468516,-2.242043,-1.607475,-3.222426,-0.353078,-0.058275,-0.022574,2.090432,-2.144301,-0.331847,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3023880.240000,-0.106336,-2.049407,2.467630,-2.240351,-1.607487,-3.222091,-0.353060,-0.058335,-0.022040,2.090103,-2.144304,-0.332081,0.016835,-0.052807,-0.037237,0.083051,0.000000,0.018504
3023880.336000,-0.103760,-2.059999,2.460501,-2.222601,-1.607917,-3.220019,-0.351676,-0.059175,-0.017762,2.090414,-2.143855,-0.332070,0.041162,-0.159419,-0.112684,0.271251,-0.016179,0.045444
3023880.432000,-0.098285,-2.079961,2.445621,-2.187521,-1.608935,-3.214809,-0.348911,-0.060890,-0.009186,2.090291,-2.143820,-0.331859,0.070665,-0.252838,-0.196043,0.452141,-0.021715,0.072265
3023880.528000,-0.089993,-2.107587,2.422356,-2.136198,-1.610815,-3.206810,-0.344708,-0.063316,0.003704,2.090114,-2.144096,-0.331803,0.103262,-0.320103,-0.291290,0.593483,-0.019630,0.091799
3023880.624000,-0.078622,-2.140062,2.389687,-2.070405,-1.613618,-3.195996,-0.339076,-0.066460,0.020906,2.090140,-2.144437,-0.331914,0.134939,-0.348559,-0.395473,0.744556,-0.035545,0.123701
3023880.720000,-0.063657,-2.173628,2.346393,-1.992972,-1.617030,-3.182117,-0.332244,-0.070504,0.042431,2.090324,-2.144139,-0.332099,0.167869,-0.333986,-0.486413,0.832568,-0.041513,0.159055
3023880.816000,-0.047194,-2.201641,2.298693,-1.916154,-1.620923,-3.166369,-0.324920,-0.074700,0.064830,2.090284,-2.144516,-0.331918,0.175014,-0.257709,-0.509269,0.777345,-0.040603,0.163369
3023880.912000,-0.030696,-2.221951,2.251521,-1.847446,-1.624707,-3.150944,-0.317975,-0.078737,0.085930,2.090689,-2.144447,-0.331561,0.158192,-0.165044,-0.452844,0.640868,-0.038589,0.150977
3023881.008000,-0.016929,-2.234284,2.211934,-1.795040,-1.628012,-3.137674,-0.312619,-0.081899,0.103073,2.090291,-2.144500,-0.331955,0.128522,-0.099300,-0.362339,0.468152,-0.024448,0.120178
3023881.104000,-0.006326,-2.241362,2.181870,-1.757259,-1.630455,-3.127686,-0.308566,-0.084290,0.115707,2.090377,-2.144364,-0.331922,0.095426,-0.053370,-0.261633,0.324868,-0.018504,0.086047
3023881.200000,0.000970,-2.245058,2.161605,-1.732831,-1.632012,-3.120716,-0.305895,-0.085939,0.124056,2.090309,-2.144294,-0.331732,0.055990,-0.027330,-0.158115,0.184437,-0.020110,0.050909
3023881.296000,0.004433,-2.246533,2.151604,-1.721194,-1.632767,-3.117447,-0.304656,-0.086705,0.128137,2.090286,-2.144195,-0.331726,0.017769,-0.006277,-0.048896,0.062606,-0.016275,0.012943
3023881.392000,0.004673,-2.246485,2.150873,-1.720197,-1.632934,-3.117328,-0.304522,-0.086715,0.128364,2.090622,-2.144316,-0.331576,0.000000,0.001419,0.001227,-0.001438,-0.001606,-0.002589
3023881.488000,0.004673,-2.246473,2.150873,-1.720220,-1.632911,-3.117268,-0.304530,-0.086724,0.128364,2.090540,-2.144354,-0.331553,0.000000,0.000000,0.000294,-0.000455,-0.000503,-0.000527
3023881.584000,0.004661,-2.246509,2.150849,-1.720208,-1.633066,-3.117196,-0.304532,-0.086664,0.128391,2.090458,-2.144495,-0.331771,0.000000,0.000000,0.000166,-0.000264,-0.000360,0.000983
