timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
3025338.120000,-0.108972,-2.060383,2.476279,-2.237939,-1.606983,-3.224809,-0.349468,-0.057987,-0.023401,2.090425,-2.144370,-0.332060,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3025338.216000,-0.108481,-2.062507,2.474614,-2.234135,-1.607031,-3.224222,-0.349237,-0.058155,-0.022469,2.090258,-2.144459,-0.331993,0.017615,-0.070563,-0.049420,0.117278,-0.007167,0.032765
3025338.312000,-0.105354,-2.074575,2.465629,-2.212809,-1.607666,-3.221516,-0.347673,-0.059113,-0.017363,2.090586,-2.144291,-0.331813,0.050417,-0.177213,-0.136013,0.302098,-0.040075,0.048824
3025338.408000,-0.099027,-2.095735,2.448605,-2.174486,-1.608743,-3.215456,-0.344844,-0.061076,-0.007854,2.090297,-2.144142,-0.331603,0.081084,-0.258783,-0.225061,0.478746,-0.001774,0.075261
3025338.504000,-0.089897,-2.123543,2.422679,-2.120222,-1.610995,-3.206762,-0.340657,-0.063611,0.005971,2.090328,-2.144455,-0.331670,0.113233,-0.311590,-0.321228,0.632911,-0.025910,0.101363
3025338.600000,-0.077400,-2.154961,2.386955,-2.052242,-1.613953,-3.195026,-0.335168,-0.067009,0.024075,2.090575,-2.144645,-0.331533,0.149665,-0.333845,-0.427917,0.770082,-0.031566,0.138873
3025338.696000,-0.061500,-2.186333,2.340835,-1.974447,-1.617653,-3.180020,-0.328742,-0.071163,0.046370,2.090337,-2.144423,-0.332093,0.173838,-0.296608,-0.505549,0.805532,-0.042065,0.167659
3025338.792000,-0.044522,-2.210998,2.291589,-1.898923,-1.621545,-3.163818,-0.321836,-0.075439,0.068772,2.090593,-2.144924,-0.331291,0.181189,-0.220548,-0.527549,0.765480,-0.041417,0.172669
3025338.888000,-0.028048,-2.227746,2.244226,-1.834332,-1.625449,-3.148357,-0.315918,-0.079339,0.089575,2.090544,-2.144541,-0.331825,0.156734,-0.134057,-0.454173,0.595328,-0.034011,0.146279
3025338.984000,-0.014725,-2.237607,2.205957,-1.785445,-1.628587,-3.135519,-0.311129,-0.082385,0.105807,2.090326,-2.144691,-0.331855,0.124457,-0.074155,-0.347114,0.444423,-0.030943,0.119651
3025339.080000,-0.004649,-2.243030,2.177307,-1.750762,-1.630899,-3.126010,-0.307629,-0.084641,0.117668,2.090391,-2.144563,-0.331812,0.090824,-0.037340,-0.248275,0.303800,-0.018504,0.085807
3025339.176000,0.001965,-2.245730,2.158766,-1.729276,-1.632347,-3.119734,-0.305455,-0.086116,0.125250,2.090283,-2.144372,-0.331862,0.047042,-0.018702,-0.137381,0.154477,-0.025910,0.047386
3025339.272000,0.004685,-2.246497,2.150969,-1.720292,-1.632934,-3.117088,-0.304524,-0.086719,0.128330,2.090354,-2.144529,-0.331560,0.009421,0.001138,-0.023534,0.020133,0.038110,0.008077
3025339.368000,0.004661,-2.246497,2.150873,-1.720161,-1.632886,-3.117339,-0.304511,-0.086729,0.128360,2.090625,-2.144305,-0.331501,-0.000511,0.001074,0.000652,-0.001079,0.000983,-0.001127
3025339.464000,0.004685,-2.246497,2.150837,-1.720173,-1.633030,-3.117244,-0.304522,-0.086684,0.128386,2.090549,-2.144422,-0.331698,-0.000435,0.000281,-0.000000,-0.000407,-0.002277,0.002349
3025339.560000,0.004649,-2.246521,2.150885,-1.720161,-1.633138,-3.117148,-0.304506,-0.086634,0.128367,2.090455,-2.144634,-0.331779,-0.000205,0.000153,-0.000000,-0.000240,-0.000791,0.000959
