timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
2431028.280000,0.150643,-2.278590,2.253222,-1.666547,-1.570423,-2.999311,-0.234907,-0.144838,0.071541,2.164116,-2.142125,-0.118154,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2431028.376000,0.149925,-2.278422,2.250420,-1.664181,-1.570327,-2.999970,-0.235127,-0.144720,0.072657,2.163883,-2.142041,-0.118376,-0.022524,0.008028,-0.082515,0.075429,-0.033172,-0.037319
2431028.472000,0.146163,-2.276838,2.236154,-1.651438,-1.569836,-3.003718,-0.235971,-0.144046,0.078056,2.163866,-2.142146,-0.118289,-0.059493,0.024697,-0.213990,0.183431,0.048057,-0.060544
2431028.568000,0.138711,-2.273203,2.209491,-1.628870,-1.569010,-3.011288,-0.237873,-0.142682,0.088138,2.163706,-2.141909,-0.118822,-0.092550,0.048934,-0.336172,0.283163,0.016179,-0.097935
2431028.664000,0.128924,-2.267228,2.173427,-1.598482,-1.568003,-3.021336,-0.240137,-0.140803,0.101495,2.164164,-2.142046,-0.118822,-0.094992,0.062868,-0.347971,0.298527,0.064859,-0.099469
2431028.760000,0.121735,-2.262202,2.146130,-1.576093,-1.567094,-3.028666,-0.241800,-0.139468,0.111531,2.164323,-2.142057,-0.118698,-0.057026,0.039960,-0.217467,0.185732,0.060233,-0.057740
2431028.856000,0.117794,-2.259166,2.130955,-1.563697,-1.566291,-3.032523,-0.242646,-0.138834,0.117042,2.164235,-2.142201,-0.118073,-0.022396,0.020312,-0.096091,0.076292,0.025910,-0.024112
2431028.952000,0.117087,-2.258590,2.127721,-1.561319,-1.566099,-3.033145,-0.242889,-0.138748,0.118270,2.163936,-2.142091,-0.118198,0.002889,-0.002812,0.003247,-0.005177,0.002445,0.000000
2431029.048000,0.117099,-2.258590,2.127721,-1.561367,-1.566088,-3.033181,-0.242903,-0.138757,0.118277,2.163957,-2.142006,-0.118229,0.000000,0.000000,0.000371,-0.000575,-0.000671,0.000671
2431029.144000,0.117111,-2.258578,2.127781,-1.561355,-1.566088,-3.033193,-0.242880,-0.138757,0.118241,2.164031,-2.142028,-0.118152,0.000000,0.000000,0.000805,-0.000312,-0.000551,0.000336
2431029.240000,0.117111,-2.258590,2.127805,-1.561355,-1.566064,-3.033229,-0.242872,-0.138765,0.118231,2.164069,-2.141986,-0.118115,0.000000,0.000000,0.000294,-0.000192,-0.000288,-0.000048
2431029.336000,0.117087,-2.258530,2.127793,-1.561343,-1.566064,-3.033253,-0.242876,-0.138759,0.118220,2.164105,-2.142022,-0.118063,0.000000,0.000000,0.000166,-0.000144,-0.000192,-0.000048
2431029.432000,0.117087,-2.258542,2.127793,-1.561343,-1.566064,-3.033277,-0.242876,-0.138759,0.118223,2.164124,-2.141989,-0.118076,0.000000,0.000089,0.000115,-0.000120,-0.000144,-0.000048
2431029.528000,0.117111,-2.258554,2.127781,-1.561343,-1.566064,-3.033265,-0.242876,-0.138765,0.118233,2.164122,-2.141962,-0.118095,0.000000,0.000089,0.000089,-0.000096,-0.000120,-0.000048
2431029.624000,0.117099,-2.258542,2.127841,-1.561367,-1.566052,-3.033289,-0.242868,-0.138766,0.118202,2.164160,-2.141971,-0.118040,0.000000,0.000089,0.000064,-0.000072,-0.000096,-0.000048
2431029.720000,0.117075,-2.258542,2.127805,-1.561355,-1.566027,-3.033289,-0.242876,-0.138770,0.118219,2.164112,-2.141973,-0.118034,0.000000,0.000089,0.000051,-0.000072,-0.000072,-0.000048
