timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
2428891.328000,0.117039,-2.258518,2.127841,-1.561271,-1.566027,-3.033421,-0.242842,-0.138756,0.118182,2.164302,-2.141957,-0.117913,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2428891.424000,0.117003,-2.258998,2.130811,-1.563469,-1.566039,-3.033385,-0.242713,-0.138729,0.117043,2.164412,-2.142193,-0.117656,0.000000,-0.016950,0.092256,-0.066345,0.000000,0.000000
2428891.520000,0.116907,-2.262058,2.145639,-1.575624,-1.566064,-3.033409,-0.242416,-0.138670,0.111687,2.164191,-2.141983,-0.118035,-0.003132,-0.044664,0.225815,-0.168882,0.000000,0.000000
2428891.616000,0.116536,-2.267277,2.173283,-1.597857,-1.566027,-3.033624,-0.241605,-0.138511,0.101495,2.164264,-2.142111,-0.117825,-0.004180,-0.065054,0.345542,-0.292679,0.000000,-0.004626
2428891.712000,0.115985,-2.274103,2.212593,-1.630876,-1.566004,-3.033924,-0.240619,-0.138293,0.086998,2.163882,-2.141864,-0.118299,-0.005382,-0.072954,0.471188,-0.401448,0.000000,-0.009084
2428891.808000,0.115278,-2.280690,2.264255,-1.675290,-1.566052,-3.034343,-0.239023,-0.137954,0.067425,2.164249,-2.142302,-0.117746,-0.010060,-0.062638,0.591899,-0.522296,0.000000,-0.006807
2428891.904000,0.114547,-2.285524,2.321883,-1.728183,-1.566039,-3.034834,-0.237364,-0.137641,0.045395,2.164248,-2.142162,-0.117793,-0.004167,-0.027727,0.549689,-0.517071,0.000000,-0.002684
2428892.000000,0.113876,-2.286496,2.367668,-1.773027,-1.566016,-3.035277,-0.236094,-0.137391,0.027587,2.164243,-2.142092,-0.117760,-0.004819,-0.001176,0.415645,-0.423211,0.000000,-0.008365
2428892.096000,0.113433,-2.285548,2.401331,-1.807649,-1.566064,-3.035529,-0.235108,-0.137196,0.014348,2.164245,-2.142087,-0.117783,-0.007759,0.017973,0.288836,-0.314083,-0.000072,-0.007550
2428892.192000,0.113157,-2.284049,2.423350,-1.831294,-1.566123,-3.035756,-0.234486,-0.137068,0.005636,2.164273,-2.141939,-0.117938,-0.003247,0.014023,0.165171,-0.178781,-0.000072,-0.003523
2428892.288000,0.112954,-2.283125,2.433545,-1.842414,-1.566123,-3.035852,-0.234174,-0.136998,0.001580,2.164221,-2.141983,-0.117926,-0.003835,0.002429,0.047720,-0.051221,-0.000312,-0.001606
2428892.384000,0.112918,-2.283089,2.434180,-1.843242,-1.566135,-3.035876,-0.234206,-0.136989,0.001351,2.164127,-2.141906,-0.118088,0.000000,0.000000,-0.000793,0.001774,-0.000312,-0.000455
2428892.480000,0.112906,-2.283077,2.434216,-1.843231,-1.566135,-3.035864,-0.234188,-0.136984,0.001328,2.164136,-2.141967,-0.118033,-0.000179,0.000000,-0.000000,0.000743,-0.000264,-0.000264
2428892.576000,0.112918,-2.283113,2.434144,-1.843231,-1.566123,-3.035936,-0.234218,-0.136995,0.001374,2.164160,-2.141810,-0.118123,-0.000179,0.000000,-0.000000,0.000336,-0.000168,-0.000192
2428892.672000,0.112954,-2.282945,2.434204,-1.843218,-1.566123,-3.035972,-0.234170,-0.136999,0.001300,2.164377,-2.141870,-0.117900,-0.000179,0.001981,-0.000000,0.000216,-0.000144,-0.000168
2428892.768000,0.112906,-2.282945,2.434216,-1.843242,-1.566148,-3.035960,-0.234181,-0.136979,0.001297,2.164315,-2.141940,-0.117944,-0.000115,0.000371,-0.000000,0.000168,-0.000120,-0.000168
