timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
2431010.320000,0.117051,-2.258447,2.127841,-1.561379,-1.566039,-3.033325,-0.242881,-0.138760,0.118179,2.164194,-2.142028,-0.117954,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2431010.416000,0.117087,-2.258482,2.127805,-1.561355,-1.566076,-3.033313,-0.242879,-0.138755,0.118203,2.164203,-2.141991,-0.118038,0.000000,0.000000,-0.000000,0.000000,0.001798,0.000000
2431010.512000,0.117111,-2.258482,2.127829,-1.561343,-1.566064,-3.033337,-0.242863,-0.138764,0.118189,2.164271,-2.141954,-0.117990,0.000000,0.000000,-0.000000,0.000000,0.000599,0.000000
2431010.608000,0.117075,-2.258470,2.127829,-1.561355,-1.566052,-3.033301,-0.242872,-0.138760,0.118188,2.164190,-2.142026,-0.117976,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2431010.704000,0.117075,-2.258506,2.127841,-1.561355,-1.566064,-3.033313,-0.242868,-0.138755,0.118191,2.164193,-2.142006,-0.118013,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2431010.800000,0.117087,-2.258506,2.127781,-1.561343,-1.566076,-3.033301,-0.242881,-0.138756,0.118220,2.164169,-2.141983,-0.118070,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2431010.896000,0.117099,-2.258458,2.127817,-1.561367,-1.566064,-3.033301,-0.242878,-0.138763,0.118193,2.164212,-2.141999,-0.117999,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2431010.992000,0.117099,-2.258494,2.127805,-1.561343,-1.566039,-3.033289,-0.242871,-0.138771,0.118205,2.164177,-2.141986,-0.117991,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2431011.088000,0.117087,-2.258518,2.127817,-1.561391,-1.566052,-3.033325,-0.242886,-0.138765,0.118211,2.164173,-2.141932,-0.118065,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2431011.184000,0.117099,-2.258470,2.127805,-1.561367,-1.566064,-3.033313,-0.242881,-0.138763,0.118202,2.164211,-2.141972,-0.118022,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2431011.280000,0.117063,-2.258518,2.127805,-1.561403,-1.566088,-3.033277,-0.242898,-0.138747,0.118219,2.164094,-2.142013,-0.118129,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2431011.376000,0.117075,-2.258518,2.127793,-1.561355,-1.566076,-3.033325,-0.242883,-0.138753,0.118219,2.164176,-2.141964,-0.118083,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2431011.472000,0.117063,-2.258542,2.127805,-1.561367,-1.566076,-3.033301,-0.242884,-0.138750,0.118220,2.164123,-2.141989,-0.118105,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2431011.568000,0.117063,-2.258458,2.127805,-1.561403,-1.566076,-3.033301,-0.242899,-0.138752,0.118204,2.164151,-2.142016,-0.118061,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2431011.664000,0.117063,-2.258518,2.127817,-1.561355,-1.566064,-3.033337,-0.242877,-0.138753,0.118206,2.164186,-2.141973,-0.118049,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2431011.760000,0.117051,-2.258458,2.127805,-1.561343,-1.566027,-3.033337,-0.242878,-0.138764,0.118195,2.164196,-2.142004,-0.117951,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
