timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
2429066.448000,0.074137,-2.273707,2.422751,-1.840925,-1.561394,-3.074477,-0.242256,-0.129754,0.004701,2.164371,-2.141926,-0.117855,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2429066.544000,0.074149,-2.273743,2.422751,-1.840925,-1.561394,-3.074489,-0.242257,-0.129757,0.004710,2.164376,-2.141880,-0.117890,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2429066.640000,0.075024,-2.274535,2.416306,-1.833708,-1.561466,-3.073602,-0.242313,-0.129945,0.007302,2.164298,-2.141925,-0.117886,0.020287,-0.016516,-0.129954,0.145632,-0.001534,0.040051
2429066.736000,0.077756,-2.276563,2.398085,-1.813377,-1.561645,-3.071207,-0.242335,-0.130541,0.014603,2.164536,-2.141713,-0.117703,0.039462,-0.024735,-0.249080,0.272713,-0.042472,0.040507
2429066.832000,0.082404,-2.278782,2.368339,-1.781385,-1.562196,-3.066644,-0.242360,-0.131474,0.026449,2.164445,-2.141904,-0.117742,0.058751,-0.019673,-0.365918,0.387786,-0.025910,0.058579
2429066.928000,0.088802,-2.279574,2.326891,-1.738584,-1.562735,-3.060524,-0.242244,-0.132834,0.042676,2.164711,-2.142172,-0.117036,0.073708,0.006519,-0.498441,0.496435,0.025910,0.070923
2429067.024000,0.096792,-2.277750,2.272471,-1.686664,-1.563585,-3.052751,-0.242501,-0.134523,0.063892,2.164183,-2.141934,-0.117657,0.091272,0.036956,-0.625097,0.579006,-0.037559,0.088012
2429067.120000,0.104304,-2.272747,2.219707,-1.638767,-1.564435,-3.045445,-0.242576,-0.136093,0.083973,2.164140,-2.142154,-0.117555,0.066613,0.059250,-0.485773,0.428939,-0.045181,0.068574
2429067.216000,0.110162,-2.267037,2.178421,-1.603370,-1.565022,-3.040044,-0.242754,-0.137372,0.099478,2.164245,-2.141793,-0.117663,0.053280,0.058061,-0.373409,0.317270,0.028522,0.048968
2429067.312000,0.114140,-2.262394,2.149041,-1.579072,-1.565537,-3.036212,-0.242934,-0.138211,0.110455,2.163988,-2.141594,-0.118154,0.032789,0.040817,-0.240157,0.199513,-0.061311,0.029242
2429067.408000,0.116488,-2.259394,2.132285,-1.564946,-1.565932,-3.033972,-0.242842,-0.138651,0.116573,2.164257,-2.141853,-0.117973,0.015429,0.021271,-0.110830,0.095898,0.045252,0.014261
2429067.504000,0.116979,-2.258663,2.127721,-1.561379,-1.565956,-3.033529,-0.242917,-0.138776,0.118297,2.164117,-2.141661,-0.118182,-0.000281,-0.000256,0.007529,-0.012943,-0.002780,-0.002421
2429067.600000,0.116979,-2.258663,2.127721,-1.561403,-1.566052,-3.033577,-0.242929,-0.138742,0.118301,2.164189,-2.141642,-0.118324,0.000000,-0.000435,0.000371,-0.000887,-0.000959,-0.000599
2429067.696000,0.116979,-2.258674,2.127781,-1.561391,-1.566088,-3.033373,-0.242908,-0.138726,0.118270,2.164013,-2.141908,-0.118297,0.000000,-0.000205,0.000537,-0.000360,-0.000383,0.002085
2429067.792000,0.116955,-2.258638,2.127781,-1.561403,-1.566076,-3.033289,-0.242916,-0.138726,0.118263,2.163906,-2.142031,-0.118256,0.000000,-0.000128,0.000307,-0.000240,-0.000240,0.000743
2429067.888000,0.116967,-2.258602,2.127817,-1.561403,-1.566088,-3.033253,-0.242905,-0.138723,0.118235,2.163925,-2.142103,-0.118200,0.000026,0.000102,0.000166,-0.000168,-0.000168,0.000695
