timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
3028114.344000,-0.254261,-2.317269,2.578660,-2.090344,-1.571585,-3.363813,-0.293203,-0.035544,-0.028468,2.086492,-2.146498,-0.337782,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3028114.440000,-0.254070,-2.319117,2.576491,-2.086287,-1.571680,-3.363609,-0.293009,-0.035604,-0.027487,2.086490,-2.146596,-0.337784,0.007529,-0.062561,-0.067278,0.123797,0.000000,-0.003020
3028114.536000,-0.252812,-2.329555,2.564965,-2.064235,-1.571872,-3.362687,-0.291824,-0.036151,-0.022188,2.086718,-2.146431,-0.337671,0.018229,-0.149563,-0.170234,0.315449,-0.001941,0.036504
3028114.632000,-0.250450,-2.347119,2.543397,-2.024991,-1.572315,-3.360807,-0.289649,-0.037131,-0.012408,2.086986,-2.146280,-0.337568,0.029606,-0.211651,-0.275171,0.483995,-0.042712,0.024232
3028114.728000,-0.246916,-2.369351,2.511599,-1.970893,-1.572770,-3.357478,-0.286461,-0.038653,0.001764,2.086680,-2.146328,-0.337277,0.042645,-0.239314,-0.390833,0.625601,0.037007,0.041130
3028114.824000,-0.242170,-2.392315,2.468169,-1.904411,-1.573716,-3.353072,-0.282399,-0.040498,0.020555,2.086477,-2.146501,-0.337161,0.056591,-0.236923,-0.507850,0.740745,0.028714,0.052275
3028114.920000,-0.236035,-2.412795,2.414341,-1.829830,-1.575069,-3.347564,-0.277360,-0.042754,0.043187,2.086589,-2.146607,-0.336909,0.063405,-0.174503,-0.575025,0.754071,-0.032381,0.062438
3028115.016000,-0.230284,-2.425464,2.364194,-1.767395,-1.576422,-3.342199,-0.272958,-0.044725,0.063846,2.086212,-2.146585,-0.337472,0.056361,-0.089367,-0.473885,0.567980,-0.021596,0.049159
3028115.112000,-0.225394,-2.431763,2.324531,-1.721266,-1.577428,-3.337888,-0.269432,-0.046380,0.079757,2.086385,-2.146402,-0.337236,0.043220,-0.043923,-0.362697,0.408398,-0.035258,0.037535
3028115.208000,-0.221883,-2.434523,2.295410,-1.689342,-1.578255,-3.334715,-0.266956,-0.047500,0.091273,2.086424,-2.146364,-0.337241,0.027867,-0.020338,-0.247278,0.269597,-0.037798,0.023729
3028115.304000,-0.219654,-2.435627,2.277382,-1.670390,-1.578997,-3.332739,-0.265473,-0.048103,0.098375,2.086481,-2.146336,-0.337690,0.014611,-0.003963,-0.129992,0.134271,-0.025910,0.005657
3028115.400000,-0.218983,-2.435771,2.270938,-1.663653,-1.579296,-3.332164,-0.264927,-0.048276,0.100853,2.086641,-2.146463,-0.337654,0.001189,-0.001636,-0.010763,0.008077,0.049615,-0.016179
3028115.496000,-0.219007,-2.435771,2.271034,-1.663845,-1.579296,-3.332188,-0.264965,-0.048261,0.100834,2.086599,-2.146419,-0.337774,0.000000,-0.000307,0.000537,-0.000815,-0.000959,-0.000791
3028115.592000,-0.218995,-2.435759,2.271070,-1.663845,-1.579332,-3.332021,-0.264953,-0.048254,0.100811,2.086456,-2.146614,-0.337730,0.000000,-0.000166,0.000217,-0.000360,-0.000383,0.003284
3028115.688000,-0.218972,-2.435783,2.271082,-1.663809,-1.579320,-3.332009,-0.264938,-0.048268,0.100803,2.086473,-2.146604,-0.337685,0.000000,-0.000882,0.000141,-0.000240,-0.000240,0.000551
3028115.784000,-0.218923,-2.435915,2.271058,-1.663857,-1.579332,-3.331961,-0.264955,-0.048272,0.100859,2.086372,-2.146506,-0.337930,0.000128,-0.000678,0.000102,-0.000168,-0.000168,0.000288
