timestamp,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,aperture,gripper_vel,contact_force,applied_force
1720473015.8977435,0.0,0.0,-0.0,0.0,0.0,0.0,16.54966250579275,0.0,0.0,0.0
1720473015.9977434,-0.028916,-0.023265,0.090671,-0.069676,0.023968,-0.049974,16.54966250579275,0.0,0.0,0.0
1720473016.0977433,-0.076213,-0.055811,0.219001,-0.169433,0.06227,-0.075045,16.54966250579275,0.0,0.0,0.0
1720473016.1977432,-0.121184,-0.083052,0.350821,-0.277651,0.033196,-0.120633,16.54966250579275,0.0,0.0,0.0
1720473016.297743,-0.169121,-0.100003,0.471904,-0.383999,0.039572,-0.161691,16.54966250579275,0.0,0.0,0.0
1720473016.397743,-0.219168,-0.104387,0.593165,-0.499694,0.05182,-0.212025,16.54966250579275,0.0,0.0,0.0
1720473016.497743,-0.250486,-0.086223,0.648554,-0.592045,0.057452,-0.238486,16.54966250579275,0.0,0.0,0.0
1720473016.5977428,-0.253887,-0.035384,0.639031,-0.623635,0.063708,-0.246396,16.54966250579275,0.0,0.0,0.0
1720473016.6977427,-0.234584,0.013333,0.565208,-0.602135,0.055199,-0.225999,16.54966250579275,0.0,0.0,0.0
1720473016.7977426,-0.189357,0.052628,0.437044,-0.498544,0.047745,-0.180243,16.54966250579275,0.0,0.0,0.0
1720473016.8977425,-0.138761,0.066754,0.313878,-0.389272,0.033029,-0.13336,16.54966250579275,0.0,0.0,0.0
1720473016.9977424,-0.084484,0.052028,0.192106,-0.25246,0.017305,-0.081445,16.54966250579275,0.0,0.0,0.0
1720473017.0977423,-0.035985,0.022805,0.080892,-0.103256,-0.03171,-0.031519,16.54966250579275,0.0,0.0,0.0
1720473017.1977422,0.001496,-0.00179,-0.001713,0.003499,-0.001534,0.0,16.54966250579275,0.0,0.0,0.0
1720473017.2977421,0.000307,-0.00032,-0.000307,0.000551,0.000216,0.0,16.54966250579275,0.0,0.0,0.0
1720473017.397742,0.000166,-0.000166,-0.000179,0.000288,0.000959,-7.2e-05,16.54966250579275,0.0,0.0,0.0
1720473017.497742,0.000166,-0.000166,-0.000179,0.000288,0.000959,-7.2e-05,16.54966250579275,0.0,0.0,0.49050000000000005
1720473017.5879219,0.000166,-0.000166,-0.000179,0.000288,0.000959,-7.2e-05,15.864835708441316,7.594005360161772,0.033084444444444444,0.49050000000000005
1720473017.7061808,0.000166,-0.000166,-0.000179,0.000288,0.000959,-7.2e-05,15.181499977204389,5.77830019086148,0.09178125,0.49050000000000005
1720473017.8660285,0.000166,-0.000166,-0.000179,0.000288,0.000959,-7.2e-05,14.724185968269861,2.860935158371432,0.06112026446280992,0.49050000000000005
1720473018.0274928,0.000166,-0.000166,-0.000179,0.000288,0.000959,-7.2e-05,13.814063567655467,5.6366818147255096,0.11108616859504132,0.49050000000000005
1720473018.201112,0.000166,-0.000166,-0.000179,0.000288,0.000959,-7.2e-05,13.587230654718851,1.3064961770222085,0.31387081944444445,0.5405000000000001
1720473018.4032226,0.000166,-0.000166,-0.000179,0.000288,0.000959,-7.2e-05,13.587230654718851,0.0,0.09914180535714286,0.5905000000000001
1720473018.635222,0.000166,-0.000166,-0.000179,0.000288,0.000959,-7.2e-05,13.587230654718851,0.0,0.18645148312499993,0.5905000000000001
1720473018.7352219,0.0,0.0,-0.0,0.0,0.0,0.0,13.587230654718851,0.0,0.18645148312499993,0.5905000000000001
