timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
3025714.864000,0.004817,-2.246665,2.150909,-1.720161,-1.633162,-3.117004,-0.304479,-0.086676,0.128397,2.090392,-2.144534,-0.331890,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3025714.960000,0.004074,-2.246941,2.153796,-1.722563,-1.633030,-3.117711,-0.304479,-0.086500,0.127264,2.090559,-2.144703,-0.331689,-0.024659,-0.012233,0.088178,-0.072457,0.002469,-0.033628
3025715.056000,0.000132,-2.248285,2.168240,-1.735966,-1.632276,-3.121303,-0.304913,-0.085589,0.121823,2.090389,-2.144934,-0.331913,-0.059084,-0.020095,0.210922,-0.195439,0.037319,-0.062606
3025715.152000,-0.007332,-2.250360,2.194650,-1.760777,-1.630515,-3.128656,-0.305661,-0.083980,0.111790,2.090658,-2.144708,-0.331936,-0.094838,-0.023112,0.337834,-0.314059,0.018504,-0.091464
3025715.248000,-0.017936,-2.252100,2.232489,-1.797598,-1.627833,-3.138848,-0.306741,-0.081752,0.097245,2.090669,-2.144486,-0.331801,-0.131910,-0.010367,0.450620,-0.439917,0.030919,-0.126553
3025715.344000,-0.031894,-2.251860,2.280976,-1.847506,-1.624540,-3.152189,-0.308257,-0.078717,0.078342,2.090515,-2.144235,-0.332154,-0.161618,0.018932,0.564326,-0.591326,0.039955,-0.147502
3025715.440000,-0.047817,-2.247625,2.336355,-1.907929,-1.620671,-3.167171,-0.309814,-0.075281,0.056204,2.090342,-2.144353,-0.331915,-0.154676,0.063801,0.528329,-0.608175,0.035018,-0.145153
3025715.536000,-0.060997,-2.240163,2.381277,-1.960747,-1.617701,-3.179757,-0.311097,-0.072340,0.037799,2.090602,-2.144480,-0.331774,-0.121542,0.085865,0.408563,-0.493199,0.026365,-0.113802
3025715.632000,-0.070810,-2.232137,2.414138,-2.002048,-1.615450,-3.188930,-0.312079,-0.070155,0.024116,2.090494,-2.144666,-0.331712,-0.084765,0.080636,0.283978,-0.373452,0.021596,-0.083242
3025715.728000,-0.077256,-2.225395,2.435786,-2.030921,-1.614025,-3.195002,-0.312812,-0.068692,0.015014,2.090372,-2.144644,-0.331960,-0.050404,0.058534,0.172598,-0.233453,0.024951,-0.046762
3025715.824000,-0.080623,-2.221639,2.446651,-2.045771,-1.613390,-3.198187,-0.313160,-0.067887,0.010417,2.090368,-2.144695,-0.332187,-0.018932,0.023508,0.055658,-0.074614,0.010498,-0.012008
3025715.920000,-0.080947,-2.221196,2.447802,-2.047452,-1.613198,-3.198391,-0.313226,-0.067856,0.009934,2.090175,-2.144687,-0.332127,0.000000,-0.000780,-0.001074,0.001846,0.002013,0.002037
3025716.016000,-0.080935,-2.221184,2.447826,-2.047464,-1.613234,-3.198391,-0.313217,-0.067847,0.009920,2.090212,-2.144707,-0.332138,0.000000,-0.000256,-0.000281,0.000479,0.000503,0.000503
3025716.112000,-0.080935,-2.221160,2.447850,-2.047452,-1.613210,-3.198403,-0.313202,-0.067857,0.009896,2.090252,-2.144713,-0.332050,0.000000,-0.000153,-0.000166,0.000264,0.000288,0.000288
3025716.208000,-0.080935,-2.221172,2.447802,-2.047440,-1.613210,-3.198475,-0.313219,-0.067855,0.009925,2.090307,-2.144618,-0.332109,0.000000,-0.000102,-0.000115,0.000192,0.000000,-0.000048
3025716.304000,-0.080923,-2.221160,2.447814,-2.047428,-1.613175,-3.198487,-0.313209,-0.067873,0.009912,2.090341,-2.144591,-0.332034,0.000000,-0.000077,-0.000089,0.000144,0.000000,-0.000048
