timestamp,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,aperture,gripper_vel,contact_force,applied_force
1720475608.5129626,0.007529,-0.062561,-0.067278,0.123797,0.0,-0.00302,11.992577812429356,0.0,5.051140715,14.01000000000001
1720475608.6129625,0.018229,-0.149563,-0.170234,0.315449,-0.001941,0.036504,11.992577812429356,0.0,5.051140715,14.01000000000001
1720475608.7129624,0.029606,-0.211651,-0.275171,0.483995,-0.042712,0.024232,11.992577812429356,0.0,5.051140715,14.01000000000001
1720475608.8129623,0.042645,-0.239314,-0.390833,0.625601,0.037007,0.04113,11.992577812429356,0.0,5.051140715,14.01000000000001
1720475608.9129622,0.056591,-0.236923,-0.50785,0.740745,0.028714,0.052275,11.992577812429356,0.0,5.051140715,14.01000000000001
1720475609.012962,0.063405,-0.174503,-0.575025,0.754071,-0.032381,0.062438,11.992577812429356,0.0,5.051140715,14.01000000000001
1720475609.112962,0.056361,-0.089367,-0.473885,0.56798,-0.021596,0.049159,11.992577812429356,0.0,5.051140715,14.01000000000001
1720475609.212962,0.04322,-0.043923,-0.362697,0.408398,-0.035258,0.037535,11.992577812429356,0.0,5.051140715,14.01000000000001
1720475609.3129618,0.027867,-0.020338,-0.247278,0.269597,-0.037798,0.023729,11.992577812429356,0.0,5.051140715,14.01000000000001
1720475609.4129617,0.014611,-0.003963,-0.129992,0.134271,-0.02591,0.005657,11.992577812429356,0.0,5.051140715,14.01000000000001
1720475609.5129616,0.001189,-0.001636,-0.010763,0.008077,0.049615,-0.016179,11.992577812429356,0.0,5.051140715,14.01000000000001
1720475609.6129615,0.0,-0.000307,0.000537,-0.000815,-0.000959,-0.000791,11.992577812429356,0.0,5.051140715,14.01000000000001
1720475609.7129614,0.0,-0.000166,0.000217,-0.00036,-0.000383,0.003284,11.992577812429356,0.0,5.051140715,14.01000000000001
1720475609.8129613,0.0,-0.000882,0.000141,-0.00024,-0.00024,0.000551,11.992577812429356,0.0,5.051140715,14.01000000000001
1720475609.9129612,0.000128,-0.000678,0.000102,-0.000168,-0.000168,0.000288,11.992577812429356,0.0,5.051140715,14.01000000000001
