timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
2427765.064000,0.183971,-2.268692,2.447862,-1.870777,-1.574878,-2.965140,-0.227068,-0.150669,-0.005598,2.164169,-2.142029,-0.117993,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
2427765.160000,0.183492,-2.269052,2.445490,-1.868051,-1.574734,-2.965643,-0.227206,-0.150621,-0.004641,2.164158,-2.141982,-0.117897,-0.019737,-0.015301,-0.074539,0.085759,0.005968,-0.025910
2427765.256000,0.180521,-2.271476,2.432203,-1.852405,-1.574447,-2.968314,-0.227912,-0.150075,0.000775,2.163775,-2.142399,-0.118052,-0.044485,-0.032124,-0.190508,0.230193,0.025958,-0.048296
2427765.352000,0.174915,-2.275159,2.407668,-1.824137,-1.573704,-2.974267,-0.229126,-0.149094,0.010699,2.164096,-2.142226,-0.118006,-0.071829,-0.039666,-0.311756,0.350131,0.064211,-0.072624
2427765.448000,0.166804,-2.278398,2.371370,-1.784808,-1.572818,-2.982687,-0.231068,-0.147628,0.025235,2.164241,-2.142077,-0.118394,-0.097548,-0.026909,-0.438667,0.462447,0.016179,-0.097671
2427765.544000,0.156357,-2.279646,2.323405,-1.735245,-1.571465,-2.993394,-0.233346,-0.145759,0.044089,2.164576,-2.142287,-0.118072,-0.123588,0.009344,-0.564786,0.554007,0.008653,-0.124540
2427765.640000,0.144186,-2.277438,2.264566,-1.679326,-1.569728,-3.005719,-0.236350,-0.143663,0.066997,2.164071,-2.141933,-0.118460,-0.121287,0.040855,-0.591260,0.557818,0.007191,-0.124708
2427765.736000,0.133835,-2.272219,2.213516,-1.633530,-1.568291,-3.016223,-0.238841,-0.141827,0.086398,2.164016,-2.141934,-0.118337,-0.095605,0.055671,-0.475163,0.417578,0.007622,-0.098774
2427765.832000,0.125905,-2.266473,2.174229,-1.599647,-1.567441,-3.024403,-0.240698,-0.140302,0.101037,2.164419,-2.142106,-0.118220,-0.069285,0.057179,-0.351422,0.298767,0.065674,-0.063948
2427765.928000,0.120657,-2.261902,2.146430,-1.576633,-1.566603,-3.029756,-0.242032,-0.139398,0.111370,2.164261,-2.141900,-0.118203,-0.043782,0.038516,-0.223782,0.186211,0.035042,-0.041346
2427766.024000,0.117734,-2.259154,2.131075,-1.563781,-1.566267,-3.032654,-0.242647,-0.138827,0.116988,2.164336,-2.142144,-0.118014,-0.019315,0.019136,-0.098635,0.083554,-0.043191,-0.020110
2427766.120000,0.117231,-2.258518,2.127686,-1.561247,-1.566076,-3.033157,-0.242856,-0.138790,0.118261,2.164154,-2.141970,-0.118059,0.002531,-0.001943,0.003272,-0.006160,-0.003236,0.001582
2427766.216000,0.117207,-2.258542,2.127637,-1.561307,-1.566039,-3.033157,-0.242892,-0.138801,0.118301,2.164040,-2.141903,-0.118139,0.000000,0.000000,0.000422,-0.000599,-0.000623,0.000599
2427766.312000,0.117195,-2.258578,2.127637,-1.561307,-1.566039,-3.033157,-0.242892,-0.138798,0.118310,2.164007,-2.141896,-0.118173,0.000000,0.000000,0.000205,-0.000312,-0.000312,0.000312
2427766.408000,0.117207,-2.258554,2.127649,-1.561319,-1.566039,-3.033217,-0.242892,-0.138801,0.118299,2.164099,-2.141833,-0.118155,0.000000,0.000000,0.000128,-0.000216,-0.000216,-0.000048
2427766.504000,0.117195,-2.258530,2.127637,-1.561307,-1.566039,-3.033325,-0.242894,-0.138798,0.118297,2.164219,-2.141746,-0.118141,0.000000,0.000000,0.000089,-0.000144,-0.000144,-0.000959
