timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5
3910.672000,0.925013,-1.617669,1.853118,-1.979165,-1.488047,-0.587212,-0.188683,-0.444663,0.357190,-0.072891,-3.089926,0.288390,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
3910.768000,0.925121,-1.617118,1.853406,-1.980258,-1.488036,-0.586984,-0.188737,-0.444823,0.356909,-0.073047,-3.089788,0.288723,0.003503,0.023815,0.013116,-0.043383,0.000000,0.010786
3910.864000,0.926498,-1.611830,1.856088,-1.988446,-1.488262,-0.585844,-0.189040,-0.446284,0.353995,-0.072620,-3.089731,0.288888,0.025924,0.093816,0.048320,-0.141198,-0.003691,0.028379
3910.960000,0.929995,-1.598304,1.862698,-2.008603,-1.488861,-0.582294,-0.189741,-0.449928,0.346552,-0.072603,-3.089970,0.288672,0.046710,0.181342,0.082260,-0.268159,-0.019654,0.050885
3911.056000,0.935349,-1.576432,1.872002,-2.039865,-1.489975,-0.576728,-0.190880,-0.455652,0.334966,-0.072798,-3.090163,0.288234,0.063584,0.266619,0.111712,-0.377887,0.003643,0.068718
3911.152000,0.942391,-1.545832,1.883103,-2.082037,-1.490969,-0.569423,-0.192351,-0.463370,0.319354,-0.072945,-3.090525,0.288556,0.081927,0.370840,0.120200,-0.489340,0.004147,0.085471
3911.248000,0.950678,-1.505940,1.894012,-2.133257,-1.493053,-0.560906,-0.194331,-0.472909,0.300016,-0.073109,-3.090369,0.287946,0.083155,0.429029,0.101933,-0.530925,-0.035617,0.086334
3911.344000,0.957888,-1.469479,1.901281,-2.177895,-1.494417,-0.553769,-0.195937,-0.481329,0.283106,-0.072752,-3.090194,0.288522,0.064670,0.346207,0.055121,-0.406745,-0.008629,0.065362
3911.440000,0.963097,-1.440921,1.905293,-2.210937,-1.495400,-0.548479,-0.197191,-0.487683,0.270251,-0.072712,-3.090209,0.288740,0.046518,0.251407,0.030539,-0.286423,0.004770,0.046355
3911.536000,0.966594,-1.421055,1.907329,-2.232850,-1.496394,-0.544941,-0.198041,-0.491974,0.261441,-0.072734,-3.090168,0.288209,0.028455,0.162116,0.015340,-0.175593,-0.008509,0.026749
3911.632000,0.968414,-1.410553,1.907951,-2.244456,-1.496861,-0.543105,-0.198510,-0.494277,0.256960,-0.072696,-3.089872,0.288572,0.009549,0.063328,0.002211,-0.068598,0.045300,0.010258
3911.728000,0.968534,-1.408683,1.907939,-2.246340,-1.496789,-0.543045,-0.198692,-0.494665,0.256196,-0.072579,-3.089936,0.288685,0.000486,-0.001023,0.000486,0.003595,-0.004242,-0.002876
3911.824000,0.968558,-1.408695,1.907939,-2.246328,-1.496825,-0.543022,-0.198681,-0.494666,0.256201,-0.072583,-3.089913,0.288655,0.000217,-0.000396,0.000217,0.000551,-0.000599,-0.000527
3911.920000,0.968510,-1.408731,1.907963,-2.246280,-1.496813,-0.542926,-0.198695,-0.494644,0.256204,-0.072807,-3.089945,0.288622,0.000128,-0.000192,0.000128,0.000288,-0.000312,0.001702
3912.016000,0.968534,-1.408695,1.907987,-2.246316,-1.496897,-0.542770,-0.198690,-0.494647,0.256178,-0.073022,-3.089908,0.288524,0.000102,-0.000128,-0.000000,0.000192,-0.000048,0.001031
3912.112000,0.968546,-1.408695,1.908035,-2.246304,-1.496885,-0.542806,-0.198676,-0.494639,0.256155,-0.072951,-3.089956,0.288459,0.000000,-0.000089,0.000383,0.000144,-0.000048,0.000503
